Source sentence,Answer sentence
"biasanya , kepadatan lalu lintas menuju bandung akan terjadi saat sore . " antrian biasanya di gerbang tol pasteur , kita sudah buka 14 loket . itu sudah maksimal, " tambahnya .",bandung adalah entitas lokasi .
"biasanya , kepadatan lalu lintas menuju bandung akan terjadi saat sore . " antrian biasanya di gerbang tol pasteur , kita sudah buka 14 loket . itu sudah maksimal, " tambahnya .",gerbang tol pasteur adalah entitas lokasi .
"the da vinci code adalah buku fiksi dan telah dicetak lebih dari 36 juta eksemplar di seluruh dunia .",the da vinci code adalah entitas produk .
"penyerang atletico madrid , angel correa , merayakan golnya bersama antoine griezmann dalam laga liga spanyol kontra valencia di stadion wanda metropolitano , madrid , pada 4 februari 2018 .",atletico adalah entitas tokoh .
"penyerang atletico madrid , angel correa , merayakan golnya bersama antoine griezmann dalam laga liga spanyol kontra valencia di stadion wanda metropolitano , madrid , pada 4 februari 2018 .",angel correa adalah entitas tokoh .
"penyerang atletico madrid , angel correa , merayakan golnya bersama antoine griezmann dalam laga liga spanyol kontra valencia di stadion wanda metropolitano , madrid , pada 4 februari 2018 .",liga adalah entitas event .
"penyerang atletico madrid , angel correa , merayakan golnya bersama antoine griezmann dalam laga liga spanyol kontra valencia di stadion wanda metropolitano , madrid , pada 4 februari 2018 .",stadion adalah entitas lokasi .
"penyerang atletico madrid , angel correa , merayakan golnya bersama antoine griezmann dalam laga liga spanyol kontra valencia di stadion wanda metropolitano , madrid , pada 4 februari 2018 .",madrid adalah entitas lokasi .
"amerika serikat telah meningkatkan keamanan bandar udara nya setelah upaya gagal pemboman penerbangan delta 25 desember oleh warga negara nigeria dengan bahan peledak di celana nya .",amerika serikat adalah entitas lokasi .
"amerika serikat telah meningkatkan keamanan bandar udara nya setelah upaya gagal pemboman penerbangan delta 25 desember oleh warga negara nigeria dengan bahan peledak di celana nya .",delta adalah entitas produk .
"amerika serikat telah meningkatkan keamanan bandar udara nya setelah upaya gagal pemboman penerbangan delta 25 desember oleh warga negara nigeria dengan bahan peledak di celana nya .",nigeria adalah entitas lokasi .
"karena kasus ini terjadi sejak 2014 , kepala kejari surabaya , didik farkhan alisyahdi , dikutip tempo.co ( 23 / 8 ) .",surabaya adalah entitas lokasi .
"karena kasus ini terjadi sejak 2014 , kepala kejari surabaya , didik farkhan alisyahdi , dikutip tempo.co ( 23 / 8 ) .",didik farkhan alisyahdi adalah entitas tokoh .
"karena kasus ini terjadi sejak 2014 , kepala kejari surabaya , didik farkhan alisyahdi , dikutip tempo.co ( 23 / 8 ) .",tempo.co adalah entitas produk .
"penetapannya sebagai tersangka menyusul penemuan uang sebesar 200000 dollar amerika serikat ( as ) di ruang kerjanya saat penyidik kpk melakukan penggeledahan .",amerika serikat adalah entitas lokasi .
"penetapannya sebagai tersangka menyusul penemuan uang sebesar 200000 dollar amerika serikat ( as ) di ruang kerjanya saat penyidik kpk melakukan penggeledahan .",as adalah entitas lokasi .
"politisi partai demokrat ruhut sitompul mengaku heran masih saja banyak lembaga survei yang menempatkan joko widodo alias jokowi sebagai calon presiden potensial periode 2014 - 2019 mendatang .",ruhut sitompul adalah entitas tokoh .
"politisi partai demokrat ruhut sitompul mengaku heran masih saja banyak lembaga survei yang menempatkan joko widodo alias jokowi sebagai calon presiden potensial periode 2014 - 2019 mendatang .",joko widodo adalah entitas tokoh .
"politisi partai demokrat ruhut sitompul mengaku heran masih saja banyak lembaga survei yang menempatkan joko widodo alias jokowi sebagai calon presiden potensial periode 2014 - 2019 mendatang .",jokowi adalah entitas tokoh .
"kami blokir netflix karena tidak memiliki izin atau tidak sesuai aturan di indonesia , kata direktur consumer telkom dian rachmawan kepada indotelko rabu ( 27/1/2016 ) . selain-itu , menurut dian , netflix banyak memuat konten yang tidak diperbolehkan di negeri ini .",netflix adalah entitas produk .
"kami blokir netflix karena tidak memiliki izin atau tidak sesuai aturan di indonesia , kata direktur consumer telkom dian rachmawan kepada indotelko rabu ( 27/1/2016 ) . selain-itu , menurut dian , netflix banyak memuat konten yang tidak diperbolehkan di negeri ini .",indonesia adalah entitas lokasi .
"kami blokir netflix karena tidak memiliki izin atau tidak sesuai aturan di indonesia , kata direktur consumer telkom dian rachmawan kepada indotelko rabu ( 27/1/2016 ) . selain-itu , menurut dian , netflix banyak memuat konten yang tidak diperbolehkan di negeri ini .",telkom adalah entitas produk .
"kami blokir netflix karena tidak memiliki izin atau tidak sesuai aturan di indonesia , kata direktur consumer telkom dian rachmawan kepada indotelko rabu ( 27/1/2016 ) . selain-itu , menurut dian , netflix banyak memuat konten yang tidak diperbolehkan di negeri ini .",dian rachmawan adalah entitas tokoh .
"kami blokir netflix karena tidak memiliki izin atau tidak sesuai aturan di indonesia , kata direktur consumer telkom dian rachmawan kepada indotelko rabu ( 27/1/2016 ) . selain-itu , menurut dian , netflix banyak memuat konten yang tidak diperbolehkan di negeri ini .",indotelko adalah entitas produk .
"kami blokir netflix karena tidak memiliki izin atau tidak sesuai aturan di indonesia , kata direktur consumer telkom dian rachmawan kepada indotelko rabu ( 27/1/2016 ) . selain-itu , menurut dian , netflix banyak memuat konten yang tidak diperbolehkan di negeri ini .",dian adalah entitas tokoh .
"kami blokir netflix karena tidak memiliki izin atau tidak sesuai aturan di indonesia , kata direktur consumer telkom dian rachmawan kepada indotelko rabu ( 27/1/2016 ) . selain-itu , menurut dian , netflix banyak memuat konten yang tidak diperbolehkan di negeri ini .",netflix adalah entitas produk .
"para sumber mengatakan bahwa pasukan amerika serikat semula mendaratkan mereka di sekitar gedung , kemudian menerobos melalui pintu gerbang kantor , melucuti penjaga , menyita sejumlah dokumen dan objek tertentu , menangkap 5 tersangka teroris dan kemudian pergi ke lokasi yang dirahasiakan .",amerika serikat adalah entitas lokasi .
"" ditangkap kemarin di hotel menteng , pelaku atas nama rezky prima putra tuanany , " kata kapolres jakarta pusat , kombes ar yoyol , di mapolres jakarta pusat , jl kramat raya 61 , jakarta , rabu ( 4/4/12 ) .",hotel menteng adalah entitas lokasi .
"" ditangkap kemarin di hotel menteng , pelaku atas nama rezky prima putra tuanany , " kata kapolres jakarta pusat , kombes ar yoyol , di mapolres jakarta pusat , jl kramat raya 61 , jakarta , rabu ( 4/4/12 ) .",rezky prima putra tuanany adalah entitas tokoh .
"" ditangkap kemarin di hotel menteng , pelaku atas nama rezky prima putra tuanany , " kata kapolres jakarta pusat , kombes ar yoyol , di mapolres jakarta pusat , jl kramat raya 61 , jakarta , rabu ( 4/4/12 ) .",jakarta pusat adalah entitas lokasi .
"" ditangkap kemarin di hotel menteng , pelaku atas nama rezky prima putra tuanany , " kata kapolres jakarta pusat , kombes ar yoyol , di mapolres jakarta pusat , jl kramat raya 61 , jakarta , rabu ( 4/4/12 ) .",ar yoyol adalah entitas tokoh .
"" ditangkap kemarin di hotel menteng , pelaku atas nama rezky prima putra tuanany , " kata kapolres jakarta pusat , kombes ar yoyol , di mapolres jakarta pusat , jl kramat raya 61 , jakarta , rabu ( 4/4/12 ) .",jakarta pusat adalah entitas lokasi .
"" ditangkap kemarin di hotel menteng , pelaku atas nama rezky prima putra tuanany , " kata kapolres jakarta pusat , kombes ar yoyol , di mapolres jakarta pusat , jl kramat raya 61 , jakarta , rabu ( 4/4/12 ) .",jl kramat raya 61 adalah entitas lokasi .
"" ditangkap kemarin di hotel menteng , pelaku atas nama rezky prima putra tuanany , " kata kapolres jakarta pusat , kombes ar yoyol , di mapolres jakarta pusat , jl kramat raya 61 , jakarta , rabu ( 4/4/12 ) .",jakarta adalah entitas lokasi .
"berbeda dari festival bertema kebudayaan jepang lainnya , nakama festival diadakan di ecopark ancol - jakarta dengan mengusung tema “ machi ” yang berarti “ kota ” . nakama festival menyuguhkan konsep suasana kota yang terdiri dari kegiatan komunitas , entertainment , edukasi dan kuliner .",jepang adalah entitas lokasi .
"berbeda dari festival bertema kebudayaan jepang lainnya , nakama festival diadakan di ecopark ancol - jakarta dengan mengusung tema “ machi ” yang berarti “ kota ” . nakama festival menyuguhkan konsep suasana kota yang terdiri dari kegiatan komunitas , entertainment , edukasi dan kuliner .",ecopark adalah entitas lokasi .
"berbeda dari festival bertema kebudayaan jepang lainnya , nakama festival diadakan di ecopark ancol - jakarta dengan mengusung tema “ machi ” yang berarti “ kota ” . nakama festival menyuguhkan konsep suasana kota yang terdiri dari kegiatan komunitas , entertainment , edukasi dan kuliner .",jakarta adalah entitas lokasi .
"tim honda , ktm , dan aprilia , mempercayakan konfigurasi mesin ini untuk berkompetisi adu cepat .",honda adalah entitas produk .
"tim honda , ktm , dan aprilia , mempercayakan konfigurasi mesin ini untuk berkompetisi adu cepat .",ktm adalah entitas produk .
"tim honda , ktm , dan aprilia , mempercayakan konfigurasi mesin ini untuk berkompetisi adu cepat .",aprilia adalah entitas produk .
"anggota komisi xi dpr arif budimanta mengatakan , modus transaksi dbs dengan danamon , patut diduga sebenarnya hanyalah konsolidasi temasek melalui mekanisme keluar kantong kiri masuk kantong kanan .",arif budimanta adalah entitas tokoh .
"anggota komisi xi dpr arif budimanta mengatakan , modus transaksi dbs dengan danamon , patut diduga sebenarnya hanyalah konsolidasi temasek melalui mekanisme keluar kantong kiri masuk kantong kanan .",dbs adalah entitas produk .
"anggota komisi xi dpr arif budimanta mengatakan , modus transaksi dbs dengan danamon , patut diduga sebenarnya hanyalah konsolidasi temasek melalui mekanisme keluar kantong kiri masuk kantong kanan .",danamon adalah entitas produk .
"kemarin , ahok telah menerima kembali jabatannya seiring dengan masa tenang kampanye yang berlangsung pada 12 hinga 14 februari 2017 .",ahok adalah entitas tokoh .
"an evening of destruction vegas residency yang berlangsung di las vegas , as ( 7 / 6 ) .",an evening of destruction vegas residency adalah entitas event .
"an evening of destruction vegas residency yang berlangsung di las vegas , as ( 7 / 6 ) .",las vegas adalah entitas lokasi .
"an evening of destruction vegas residency yang berlangsung di las vegas , as ( 7 / 6 ) .",as adalah entitas lokasi .
"dalam delapan film harry potter ( 2001-2011 ) , karakter hermione granger selalu diperankan oleh emma watson , seorang gadis berkulit putih .",harry potter adalah entitas produk .
"dalam delapan film harry potter ( 2001-2011 ) , karakter hermione granger selalu diperankan oleh emma watson , seorang gadis berkulit putih .",hermione granger adalah entitas tokoh .
"dalam delapan film harry potter ( 2001-2011 ) , karakter hermione granger selalu diperankan oleh emma watson , seorang gadis berkulit putih .",emma watson adalah entitas tokoh .
"suku sasak yang tinggal di lombok , nusa tenggara barat memiliki tradisi yang disebut bau nyale .",nusa tenggara barat adalah entitas lokasi .
"" luas lahan yang dibebaskan untuk normalisasi kali krukut adalah 32 hektare . anggarannya sekitar rp5 juta per meter, " sebutnya . ( nyt - 3 )",kali krukut adalah entitas lokasi .
"" luas lahan yang dibebaskan untuk normalisasi kali krukut adalah 32 hektare . anggarannya sekitar rp5 juta per meter, " sebutnya . ( nyt - 3 )",nyt adalah entitas tokoh .
"ketua badan pemenangan pemilu ppp fernita darwis mengatakan , ppp berharap agar pencalonan angel lelga dapat mendulang banyak suara di dapil yang meliputi wilayah kabupaten boyolali , kabupaten klaten , kabupaten sukoharjo , dan kota surakarta itu .",fernita darwis adalah entitas tokoh .
"ketua badan pemenangan pemilu ppp fernita darwis mengatakan , ppp berharap agar pencalonan angel lelga dapat mendulang banyak suara di dapil yang meliputi wilayah kabupaten boyolali , kabupaten klaten , kabupaten sukoharjo , dan kota surakarta itu .",angel lelga adalah entitas tokoh .
"ketua badan pemenangan pemilu ppp fernita darwis mengatakan , ppp berharap agar pencalonan angel lelga dapat mendulang banyak suara di dapil yang meliputi wilayah kabupaten boyolali , kabupaten klaten , kabupaten sukoharjo , dan kota surakarta itu .",kabupaten boyolali adalah entitas lokasi .
"ketua badan pemenangan pemilu ppp fernita darwis mengatakan , ppp berharap agar pencalonan angel lelga dapat mendulang banyak suara di dapil yang meliputi wilayah kabupaten boyolali , kabupaten klaten , kabupaten sukoharjo , dan kota surakarta itu .",kabupaten klaten adalah entitas lokasi .
"ketua badan pemenangan pemilu ppp fernita darwis mengatakan , ppp berharap agar pencalonan angel lelga dapat mendulang banyak suara di dapil yang meliputi wilayah kabupaten boyolali , kabupaten klaten , kabupaten sukoharjo , dan kota surakarta itu .",kabupaten sukoharjo adalah entitas lokasi .
"ketua badan pemenangan pemilu ppp fernita darwis mengatakan , ppp berharap agar pencalonan angel lelga dapat mendulang banyak suara di dapil yang meliputi wilayah kabupaten boyolali , kabupaten klaten , kabupaten sukoharjo , dan kota surakarta itu .",kota surakarta adalah entitas lokasi .
"sekitar 200- an pebalap dari berbagai negara akan menempuh jarak sepanjang 743 km dari larantuka sampai ke labuan bajo .",larantuka adalah entitas lokasi .
"sekitar 200- an pebalap dari berbagai negara akan menempuh jarak sepanjang 743 km dari larantuka sampai ke labuan bajo .",labuan bajo adalah entitas lokasi .
"anggota parlemen inggris , george galloway , menikah untuk keempat kalinya dengan wanita muda keturunan indonesia . namun istri ketiga galloway mengklaim dirinya belum resmi bercerai dengan politisi senior tersebut .",inggris adalah entitas lokasi .
"anggota parlemen inggris , george galloway , menikah untuk keempat kalinya dengan wanita muda keturunan indonesia . namun istri ketiga galloway mengklaim dirinya belum resmi bercerai dengan politisi senior tersebut .",george galloway adalah entitas tokoh .
"anggota parlemen inggris , george galloway , menikah untuk keempat kalinya dengan wanita muda keturunan indonesia . namun istri ketiga galloway mengklaim dirinya belum resmi bercerai dengan politisi senior tersebut .",indonesia adalah entitas lokasi .
"anggota parlemen inggris , george galloway , menikah untuk keempat kalinya dengan wanita muda keturunan indonesia . namun istri ketiga galloway mengklaim dirinya belum resmi bercerai dengan politisi senior tersebut .",galloway adalah entitas tokoh .
"konflik internal di tubuh golkar kian memanas seiring hasil pemilihan presiden 2014 .",pemilihan presiden 2014 adalah entitas event .
"begitu juga dengan undang-undang perdagangan yang dinilai tak memperkuat kedaulatan indonesia .",indonesia adalah entitas lokasi .
"pemilihan umum presiden dan wakil presiden republik indonesia tahun 2014 dilaksanakan pada tanggal 9 juli 2014 untuk memilih presiden dan wakil presiden indonesia untuk masa bakti 2014-2019 .",indonesia adalah entitas lokasi .
"manado - - micom : lima negara yakni denmark , austria , rusia , norwegia , dan belanda menjadi pengimpor komoditas tepung kelapa sulawesi utara ( sulut ) selama pekan pertama april 2012 .",manado adalah entitas lokasi .
"manado - - micom : lima negara yakni denmark , austria , rusia , norwegia , dan belanda menjadi pengimpor komoditas tepung kelapa sulawesi utara ( sulut ) selama pekan pertama april 2012 .",micom adalah entitas produk .
"manado - - micom : lima negara yakni denmark , austria , rusia , norwegia , dan belanda menjadi pengimpor komoditas tepung kelapa sulawesi utara ( sulut ) selama pekan pertama april 2012 .",denmark adalah entitas lokasi .
"manado - - micom : lima negara yakni denmark , austria , rusia , norwegia , dan belanda menjadi pengimpor komoditas tepung kelapa sulawesi utara ( sulut ) selama pekan pertama april 2012 .",austria adalah entitas lokasi .
"manado - - micom : lima negara yakni denmark , austria , rusia , norwegia , dan belanda menjadi pengimpor komoditas tepung kelapa sulawesi utara ( sulut ) selama pekan pertama april 2012 .",rusia adalah entitas lokasi .
"manado - - micom : lima negara yakni denmark , austria , rusia , norwegia , dan belanda menjadi pengimpor komoditas tepung kelapa sulawesi utara ( sulut ) selama pekan pertama april 2012 .",norwegia adalah entitas lokasi .
"manado - - micom : lima negara yakni denmark , austria , rusia , norwegia , dan belanda menjadi pengimpor komoditas tepung kelapa sulawesi utara ( sulut ) selama pekan pertama april 2012 .",belanda adalah entitas lokasi .
"manado - - micom : lima negara yakni denmark , austria , rusia , norwegia , dan belanda menjadi pengimpor komoditas tepung kelapa sulawesi utara ( sulut ) selama pekan pertama april 2012 .",sulawesi utara adalah entitas lokasi .
"manado - - micom : lima negara yakni denmark , austria , rusia , norwegia , dan belanda menjadi pengimpor komoditas tepung kelapa sulawesi utara ( sulut ) selama pekan pertama april 2012 .",sulut adalah entitas lokasi .
"itu gol terpenting dalam karier saya dan bisa jadi paling indah pula , ujar pemain yang sempat dibina akademi real madrid ini seperti dikutip the daily mail .",real madrid adalah entitas produk .
"itu gol terpenting dalam karier saya dan bisa jadi paling indah pula , ujar pemain yang sempat dibina akademi real madrid ini seperti dikutip the daily mail .",the daily mail adalah entitas produk .
"seporsi soto bening yang mengepul ini berisi potongan daging , babat , lobak , kacang-kedelai , serta perasan jeruk yang menyegarkan .",soto bening adalah entitas makanan .
"seporsi soto bening yang mengepul ini berisi potongan daging , babat , lobak , kacang-kedelai , serta perasan jeruk yang menyegarkan .",daging adalah entitas makanan .
"seporsi soto bening yang mengepul ini berisi potongan daging , babat , lobak , kacang-kedelai , serta perasan jeruk yang menyegarkan .",babat adalah entitas makanan .
"seporsi soto bening yang mengepul ini berisi potongan daging , babat , lobak , kacang-kedelai , serta perasan jeruk yang menyegarkan .",lobak adalah entitas makanan .
"seporsi soto bening yang mengepul ini berisi potongan daging , babat , lobak , kacang-kedelai , serta perasan jeruk yang menyegarkan .",kacang-kedelai adalah entitas makanan .
"kabinet keluarga mahasiswa itb dengan bangga memperkenalkan itb day , acara yang dipersembahkan oleh aku masuk itb 2018 dalam rangka memberikan motivasi untuk melanjutkan pendidikan ke perguruan tinggi .",itb day adalah entitas event .
"kabinet keluarga mahasiswa itb dengan bangga memperkenalkan itb day , acara yang dipersembahkan oleh aku masuk itb 2018 dalam rangka memberikan motivasi untuk melanjutkan pendidikan ke perguruan tinggi .",aku masuk itb 2018 adalah entitas event .
"para penyiar perancis juga merencanakan jaringan televisi internasional , cfii bertujuan menghadirkan pandangan perancis pada dunia .",perancis adalah entitas lokasi .
"para penyiar perancis juga merencanakan jaringan televisi internasional , cfii bertujuan menghadirkan pandangan perancis pada dunia .",perancis adalah entitas lokasi .
"bila bailey mampu mengurangi daya ancam penyerang jamie vardy , shaw yang baru sembuh dari cedera panjang bisa mengebiri keahlian operan riyad mahrez .",bailey adalah entitas tokoh .
"bila bailey mampu mengurangi daya ancam penyerang jamie vardy , shaw yang baru sembuh dari cedera panjang bisa mengebiri keahlian operan riyad mahrez .",jamie vardy adalah entitas tokoh .
"bila bailey mampu mengurangi daya ancam penyerang jamie vardy , shaw yang baru sembuh dari cedera panjang bisa mengebiri keahlian operan riyad mahrez .",shaw adalah entitas tokoh .
"bila bailey mampu mengurangi daya ancam penyerang jamie vardy , shaw yang baru sembuh dari cedera panjang bisa mengebiri keahlian operan riyad mahrez .",riyad mahrez adalah entitas tokoh .
"partai persatuan pembangunan ( ppp ) membantah kedatangan ketua umum , surya dharma ali ( sda ) ke istana merdeka bertemu presiden sby untuk meminta restu untuk mengamankan posisi di pemerintahan dan internal partai .",surya dharma ali adalah entitas tokoh .
"partai persatuan pembangunan ( ppp ) membantah kedatangan ketua umum , surya dharma ali ( sda ) ke istana merdeka bertemu presiden sby untuk meminta restu untuk mengamankan posisi di pemerintahan dan internal partai .",sda adalah entitas tokoh .
"partai persatuan pembangunan ( ppp ) membantah kedatangan ketua umum , surya dharma ali ( sda ) ke istana merdeka bertemu presiden sby untuk meminta restu untuk mengamankan posisi di pemerintahan dan internal partai .",istana merdeka adalah entitas lokasi .
"partai persatuan pembangunan ( ppp ) membantah kedatangan ketua umum , surya dharma ali ( sda ) ke istana merdeka bertemu presiden sby untuk meminta restu untuk mengamankan posisi di pemerintahan dan internal partai .",sby adalah entitas tokoh .
"sandy sempat dilarikan ke rumah-sakit prof dr kandou malalayang , namun dalam perjalanan , korban menghembuskan nafas terakhir karena kehabisan darah .",sandy adalah entitas tokoh .
"sandy sempat dilarikan ke rumah-sakit prof dr kandou malalayang , namun dalam perjalanan , korban menghembuskan nafas terakhir karena kehabisan darah .",kandou malalayang adalah entitas tokoh .
"xiaomi redmi note 5 dikabarkan akan memiliki bodi dengan sentuhan aluminium . layarnya 5,99 inci lcd ips dengan aspek rasio 18:9 dan memiliki resolusi fhd + ( 1080 x 2160 px ) .",xiaomi redmi note 5 adalah entitas produk .
"kapal sirius star dimiliki oleh perusahaan nasional saudi , vela international marine , mempunyai 25 kru dari filipina , saudi arabia , kroasia , polandia dan inggris .",kapal sirius star adalah entitas produk .
"kapal sirius star dimiliki oleh perusahaan nasional saudi , vela international marine , mempunyai 25 kru dari filipina , saudi arabia , kroasia , polandia dan inggris .",saudi adalah entitas lokasi .
"kapal sirius star dimiliki oleh perusahaan nasional saudi , vela international marine , mempunyai 25 kru dari filipina , saudi arabia , kroasia , polandia dan inggris .",vela international marine adalah entitas produk .
"kapal sirius star dimiliki oleh perusahaan nasional saudi , vela international marine , mempunyai 25 kru dari filipina , saudi arabia , kroasia , polandia dan inggris .",filipina adalah entitas lokasi .
"kapal sirius star dimiliki oleh perusahaan nasional saudi , vela international marine , mempunyai 25 kru dari filipina , saudi arabia , kroasia , polandia dan inggris .",saudi arabia adalah entitas lokasi .
"kapal sirius star dimiliki oleh perusahaan nasional saudi , vela international marine , mempunyai 25 kru dari filipina , saudi arabia , kroasia , polandia dan inggris .",kroasia adalah entitas lokasi .
"kapal sirius star dimiliki oleh perusahaan nasional saudi , vela international marine , mempunyai 25 kru dari filipina , saudi arabia , kroasia , polandia dan inggris .",polandia adalah entitas lokasi .
"kapal sirius star dimiliki oleh perusahaan nasional saudi , vela international marine , mempunyai 25 kru dari filipina , saudi arabia , kroasia , polandia dan inggris .",inggris adalah entitas lokasi .
"ada dua atau tiga motor baru , kata agustinus indraputra , general manager marketing planning & amp ; analysis division ahm . selain-itu , ahm juga akan menepati janji dengan akan memajang motor superbike yang baru diperkenalkan di ajang intermot , jerman , oktober silam .",agustinus indraputra adalah entitas tokoh .
"ada dua atau tiga motor baru , kata agustinus indraputra , general manager marketing planning & amp ; analysis division ahm . selain-itu , ahm juga akan menepati janji dengan akan memajang motor superbike yang baru diperkenalkan di ajang intermot , jerman , oktober silam .",ahm adalah entitas produk .
"ada dua atau tiga motor baru , kata agustinus indraputra , general manager marketing planning & amp ; analysis division ahm . selain-itu , ahm juga akan menepati janji dengan akan memajang motor superbike yang baru diperkenalkan di ajang intermot , jerman , oktober silam .",ahm adalah entitas produk .
"ada dua atau tiga motor baru , kata agustinus indraputra , general manager marketing planning & amp ; analysis division ahm . selain-itu , ahm juga akan menepati janji dengan akan memajang motor superbike yang baru diperkenalkan di ajang intermot , jerman , oktober silam .",ajang intermot adalah entitas event .
"ada dua atau tiga motor baru , kata agustinus indraputra , general manager marketing planning & amp ; analysis division ahm . selain-itu , ahm juga akan menepati janji dengan akan memajang motor superbike yang baru diperkenalkan di ajang intermot , jerman , oktober silam .",jerman adalah entitas lokasi .
"pembicaranya adalah dr roy tamaweol dari gereja masehi injili di minahasa ( gmim ) dan wakil ketua badan anggaran dpr olly dondokambey , serta praktisi billy yohanis .",roy tamaweol adalah entitas tokoh .
"pembicaranya adalah dr roy tamaweol dari gereja masehi injili di minahasa ( gmim ) dan wakil ketua badan anggaran dpr olly dondokambey , serta praktisi billy yohanis .",gereja masehi injili adalah entitas lokasi .
"pembicaranya adalah dr roy tamaweol dari gereja masehi injili di minahasa ( gmim ) dan wakil ketua badan anggaran dpr olly dondokambey , serta praktisi billy yohanis .",minahasa adalah entitas lokasi .
"pembicaranya adalah dr roy tamaweol dari gereja masehi injili di minahasa ( gmim ) dan wakil ketua badan anggaran dpr olly dondokambey , serta praktisi billy yohanis .",gmim adalah entitas lokasi .
"pembicaranya adalah dr roy tamaweol dari gereja masehi injili di minahasa ( gmim ) dan wakil ketua badan anggaran dpr olly dondokambey , serta praktisi billy yohanis .",olly dondokambey adalah entitas tokoh .
"pembicaranya adalah dr roy tamaweol dari gereja masehi injili di minahasa ( gmim ) dan wakil ketua badan anggaran dpr olly dondokambey , serta praktisi billy yohanis .",billy yohanis adalah entitas tokoh .
"berbeda-dengan tahun-tahun sebelumnya , tahun ini fjb digelar di indonesia convention exhibition ( ice ) bsd city , tangerang selatan .",indonesia adalah entitas lokasi .
"berbeda-dengan tahun-tahun sebelumnya , tahun ini fjb digelar di indonesia convention exhibition ( ice ) bsd city , tangerang selatan .",bsd city adalah entitas lokasi .
"berbeda-dengan tahun-tahun sebelumnya , tahun ini fjb digelar di indonesia convention exhibition ( ice ) bsd city , tangerang selatan .",tangerang selatan adalah entitas lokasi .
"antara lain , 12 petani di kediri , jawa timur , yang masuk penjara akibat mengembangkan bibit .",kediri adalah entitas lokasi .
"antara lain , 12 petani di kediri , jawa timur , yang masuk penjara akibat mengembangkan bibit .",jawa timur adalah entitas lokasi .
"duta besar amerika serikat ( as ) scot alan marciel memuji demokrasi yang berjalan di indonesia dewasa ini . orang indonesia bangun pagi terus mengkritisi pemerintah .",as adalah entitas lokasi .
"duta besar amerika serikat ( as ) scot alan marciel memuji demokrasi yang berjalan di indonesia dewasa ini . orang indonesia bangun pagi terus mengkritisi pemerintah .",scot alan marciel adalah entitas tokoh .
"duta besar amerika serikat ( as ) scot alan marciel memuji demokrasi yang berjalan di indonesia dewasa ini . orang indonesia bangun pagi terus mengkritisi pemerintah .",indonesia adalah entitas lokasi .
"duta besar amerika serikat ( as ) scot alan marciel memuji demokrasi yang berjalan di indonesia dewasa ini . orang indonesia bangun pagi terus mengkritisi pemerintah .",indonesia adalah entitas lokasi .
"rumor penggoyangan ical sebagai calon presiden partai golkar beberapa kali muncul dari ketua dpp partai golkar yorrys raweyai dan priyo budi santoso .",ical adalah entitas tokoh .
"rumor penggoyangan ical sebagai calon presiden partai golkar beberapa kali muncul dari ketua dpp partai golkar yorrys raweyai dan priyo budi santoso .",yorrys raweyai adalah entitas tokoh .
"rumor penggoyangan ical sebagai calon presiden partai golkar beberapa kali muncul dari ketua dpp partai golkar yorrys raweyai dan priyo budi santoso .",priyo budi santoso adalah entitas tokoh .
"" saya tidak ingin berusaha untuk menerka - nerka ( apa keputusan presiden sby ) . tapi kami semua bekerja , tetap melaksanakan seluruh tugas sehari-hari ,",sby adalah entitas tokoh .
"berapa penghasilan yang didapat ? seorang warga setempat , baim , menuturkan mereka mendapatkan upah seikhlasnya .",baim adalah entitas tokoh .
"2 patung telah disita dan 13 aktivis ditangkap di hong kong , yang dalam kritik digambarkan sebagai sensor yang " termotivasi secara politik . "",hong kong adalah entitas lokasi .
"ia menekankan bahwa tujuan indonesia mengajukan kasus rokok kretek ke wto bukan untuk meningkatkan ekspor oduk rokok ke as , melainkan untuk mengamankan akses pasar rokok kretek indonesia di as .",indonesia adalah entitas lokasi .
"ia menekankan bahwa tujuan indonesia mengajukan kasus rokok kretek ke wto bukan untuk meningkatkan ekspor oduk rokok ke as , melainkan untuk mengamankan akses pasar rokok kretek indonesia di as .",as adalah entitas lokasi .
"ia menekankan bahwa tujuan indonesia mengajukan kasus rokok kretek ke wto bukan untuk meningkatkan ekspor oduk rokok ke as , melainkan untuk mengamankan akses pasar rokok kretek indonesia di as .",indonesia adalah entitas lokasi .
"ia menekankan bahwa tujuan indonesia mengajukan kasus rokok kretek ke wto bukan untuk meningkatkan ekspor oduk rokok ke as , melainkan untuk mengamankan akses pasar rokok kretek indonesia di as .",as adalah entitas lokasi .
"ini cuma pilihan tapi kalau punya ca ( certificate authority , red. ) kamu bisa lebih dipercaya di internet , jelas direktur jenderal aplikasi dan informatika kemenkominfo , samuel abrijani pangerapan , kepada cnn indonesia , selasa ( 22/2/2017 ) .",samuel abrijani pangerapan adalah entitas tokoh .
"ini cuma pilihan tapi kalau punya ca ( certificate authority , red. ) kamu bisa lebih dipercaya di internet , jelas direktur jenderal aplikasi dan informatika kemenkominfo , samuel abrijani pangerapan , kepada cnn indonesia , selasa ( 22/2/2017 ) .",cnn indonesia adalah entitas produk .
"ilb ini dinilai dapat menguntungkan para pelaku pasar dari dalam maupun luar-negeri untuk menyimpan timah indonesia , setelah melakukan transaksi .",ilb adalah entitas produk .
