Source sentence,Answer sentence
"Secara substansi , dari Bank Indonesia pun sudah ada peraturannya , ujarnya dalam diskusi Sinkronisasi Kebijakan Bank Indonesia dan OJK mengenai Perlindungan Konsumen .",OJK adalah entitas organisasi
"Kita semua ingat , tema Golkar adalah suara rakyat , suara Golkar . Kalau mayoritas rakyat menentukan pilihan kepada Jokowi , memang paling baik Golkar ikut mendukung pemerintahan ini , jelas Siswono .",Golkar adalah entitas organisasi
"Kita semua ingat , tema Golkar adalah suara rakyat , suara Golkar . Kalau mayoritas rakyat menentukan pilihan kepada Jokowi , memang paling baik Golkar ikut mendukung pemerintahan ini , jelas Siswono .",Golkar adalah entitas organisasi
"Kita semua ingat , tema Golkar adalah suara rakyat , suara Golkar . Kalau mayoritas rakyat menentukan pilihan kepada Jokowi , memang paling baik Golkar ikut mendukung pemerintahan ini , jelas Siswono .",Jokowi adalah entitas tokoh
"Kita semua ingat , tema Golkar adalah suara rakyat , suara Golkar . Kalau mayoritas rakyat menentukan pilihan kepada Jokowi , memang paling baik Golkar ikut mendukung pemerintahan ini , jelas Siswono .",Golkar adalah entitas organisasi
"Kita semua ingat , tema Golkar adalah suara rakyat , suara Golkar . Kalau mayoritas rakyat menentukan pilihan kepada Jokowi , memang paling baik Golkar ikut mendukung pemerintahan ini , jelas Siswono .",Siswono adalah entitas tokoh
"Akar masalah dihadapi pasukan Afrika Bersatu adalah kekurangan parah perlengkapan dan senjata serta alat untuk membayar mereka .",Afrika Bersatu adalah entitas organisasi
"Sekarang kami juga menggarap kota-kota yang ada di bagian tengah dan barat , kata Soegeng Indonesia tunjuk Jackie Chan Menjadi Duta Pariwisata Menurut Sekretaris Jenderal ASEAN Tiongkok Center Ma Mingqiang , rendahnya tingkat kunjungan turis Tiongkok ke Indonesia karena kurangnya informasi tentang Indonesia .",Soegeng adalah entitas tokoh
"Sekarang kami juga menggarap kota-kota yang ada di bagian tengah dan barat , kata Soegeng Indonesia tunjuk Jackie Chan Menjadi Duta Pariwisata Menurut Sekretaris Jenderal ASEAN Tiongkok Center Ma Mingqiang , rendahnya tingkat kunjungan turis Tiongkok ke Indonesia karena kurangnya informasi tentang Indonesia .",Jackie Chan adalah entitas tokoh
"Sekarang kami juga menggarap kota-kota yang ada di bagian tengah dan barat , kata Soegeng Indonesia tunjuk Jackie Chan Menjadi Duta Pariwisata Menurut Sekretaris Jenderal ASEAN Tiongkok Center Ma Mingqiang , rendahnya tingkat kunjungan turis Tiongkok ke Indonesia karena kurangnya informasi tentang Indonesia .",ASEAN Tiongkok Center adalah entitas organisasi
"Sekarang kami juga menggarap kota-kota yang ada di bagian tengah dan barat , kata Soegeng Indonesia tunjuk Jackie Chan Menjadi Duta Pariwisata Menurut Sekretaris Jenderal ASEAN Tiongkok Center Ma Mingqiang , rendahnya tingkat kunjungan turis Tiongkok ke Indonesia karena kurangnya informasi tentang Indonesia .",Ma Mingqiang adalah entitas tokoh
"Sekarang kami juga menggarap kota-kota yang ada di bagian tengah dan barat , kata Soegeng Indonesia tunjuk Jackie Chan Menjadi Duta Pariwisata Menurut Sekretaris Jenderal ASEAN Tiongkok Center Ma Mingqiang , rendahnya tingkat kunjungan turis Tiongkok ke Indonesia karena kurangnya informasi tentang Indonesia .",Indonesia adalah entitas lokasi
"Fanshurullah mengatakan cara paling efektif tidak ada yang lain selain menaikkan harga BBM subsidi , tetapi kenaikannya tidak membebani masyarakat .",Fanshurullah adalah entitas tokoh
"Di sana , ia menemui Bupati Muhtarom .",Muhtarom adalah entitas tokoh
"Akuisisi ini menggabungkan dua pesaing terbesar menjadi Home Shopping Network Inc. , yang sekarang mendapatkan lebih banyak penonton dari perusahaan lain dalam industri pembelanjaan video .",Home Shopping Network Inc. adalah entitas organisasi
"Dalam beberapa pekan terakhir Libya telah menghadapi pertempuran sengit sejak kampanye yang didukung NATO untuk menggulingkan Moammar Khadafi pada 2011 .",NATO adalah entitas organisasi
"Dalam beberapa pekan terakhir Libya telah menghadapi pertempuran sengit sejak kampanye yang didukung NATO untuk menggulingkan Moammar Khadafi pada 2011 .",Moammar Khadafi adalah entitas tokoh
"Meski begitu , Idrus menegaskan partainya tetap siap bila Presiden SBY mengambil keputusan untuk mengganti menteri dari kader Golkar .",Idrus adalah entitas tokoh
"Meski begitu , Idrus menegaskan partainya tetap siap bila Presiden SBY mengambil keputusan untuk mengganti menteri dari kader Golkar .",SBY adalah entitas tokoh
"Meski begitu , Idrus menegaskan partainya tetap siap bila Presiden SBY mengambil keputusan untuk mengganti menteri dari kader Golkar .",Golkar adalah entitas organisasi
"Menurut dia , hasil Muktamar menyatakan PPP siap untuk mendukung pemerintahan Jokowi-JK untuk periode 2014-2019 .",PPP adalah entitas organisasi
"Di urutan pertama , yakni pasangan Ahmad Heryawan - Deddy Mizwar (Heryawan-Deddy) meraih suara 31,45 persen , disusul pasangan Rieke Diah Pitaloka - Teten Masduki (Rieke-Teten) sebanyak 29,03 persen , Dede Yusuf Macan Efendi - Lex Laksamana 28,85 persen suara .",Ahmad Heryawan adalah entitas tokoh
"Di urutan pertama , yakni pasangan Ahmad Heryawan - Deddy Mizwar (Heryawan-Deddy) meraih suara 31,45 persen , disusul pasangan Rieke Diah Pitaloka - Teten Masduki (Rieke-Teten) sebanyak 29,03 persen , Dede Yusuf Macan Efendi - Lex Laksamana 28,85 persen suara .",Deddy Mizwar adalah entitas tokoh
"Di urutan pertama , yakni pasangan Ahmad Heryawan - Deddy Mizwar (Heryawan-Deddy) meraih suara 31,45 persen , disusul pasangan Rieke Diah Pitaloka - Teten Masduki (Rieke-Teten) sebanyak 29,03 persen , Dede Yusuf Macan Efendi - Lex Laksamana 28,85 persen suara .",Rieke Diah Pitaloka adalah entitas tokoh
"Di urutan pertama , yakni pasangan Ahmad Heryawan - Deddy Mizwar (Heryawan-Deddy) meraih suara 31,45 persen , disusul pasangan Rieke Diah Pitaloka - Teten Masduki (Rieke-Teten) sebanyak 29,03 persen , Dede Yusuf Macan Efendi - Lex Laksamana 28,85 persen suara .",Teten Masduki adalah entitas tokoh
"Di urutan pertama , yakni pasangan Ahmad Heryawan - Deddy Mizwar (Heryawan-Deddy) meraih suara 31,45 persen , disusul pasangan Rieke Diah Pitaloka - Teten Masduki (Rieke-Teten) sebanyak 29,03 persen , Dede Yusuf Macan Efendi - Lex Laksamana 28,85 persen suara .",Dede Yusuf Macan Efendi adalah entitas tokoh
"Di urutan pertama , yakni pasangan Ahmad Heryawan - Deddy Mizwar (Heryawan-Deddy) meraih suara 31,45 persen , disusul pasangan Rieke Diah Pitaloka - Teten Masduki (Rieke-Teten) sebanyak 29,03 persen , Dede Yusuf Macan Efendi - Lex Laksamana 28,85 persen suara .",Lex Laksamana adalah entitas tokoh
"Pada 2004 , MK juga sempat meminjam gedung milik Kementrian Komunikasi dan Informasi di Jalan Merdeka Barat No 7 , Jakarta Pusat .",MK adalah entitas organisasi
"Pada 2004 , MK juga sempat meminjam gedung milik Kementrian Komunikasi dan Informasi di Jalan Merdeka Barat No 7 , Jakarta Pusat .",Kementrian Komunikasi dan Informasi adalah entitas organisasi
"Pada 2004 , MK juga sempat meminjam gedung milik Kementrian Komunikasi dan Informasi di Jalan Merdeka Barat No 7 , Jakarta Pusat .",Jalan Merdeka Barat adalah entitas lokasi
"Pada 2004 , MK juga sempat meminjam gedung milik Kementrian Komunikasi dan Informasi di Jalan Merdeka Barat No 7 , Jakarta Pusat .",Jakarta Pusat adalah entitas lokasi
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",Jawa Barat adalah entitas lokasi
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",Rieke Diah Pitaloka adalah entitas tokoh
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",Teten Masduki adalah entitas tokoh
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",(PDIP) adalah entitas organisasi
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",Yusuf Effendi adalah entitas tokoh
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",Lex Laksamana adalah entitas tokoh
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",(Demokrat adalah entitas organisasi
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",PAN) adalah entitas organisasi
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",Ahmad Heryawan adalah entitas tokoh
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",Deddy Mizwar adalah entitas tokoh
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",(PKS adalah entitas organisasi
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",PPP adalah entitas organisasi
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",Hanura) adalah entitas organisasi
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",Irianto MS Syarifuddin adalah entitas tokoh
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",Tatang Farhanul Hakim adalah entitas tokoh
"Saat ini di Jawa Barat akan bertarung pasangan calon gubernur dan wakil gubernur yakni Rieke Diah Pitaloka dan Teten Masduki (PDIP), Yusuf Effendi dan Lex Laksamana (Demokrat dan PAN), Ahmad Heryawan dan Deddy Mizwar (PKS , PPP , dan Hanura), serta Irianto MS Syarifuddin dan Tatang Farhanul Hakim (Golkar) .",(Golkar) adalah entitas organisasi
"Ruhut melihat justru kinerja Jokowi sebagai Gubernur DKI Jakarta masih berantakan .",Ruhut adalah entitas tokoh
"Ruhut melihat justru kinerja Jokowi sebagai Gubernur DKI Jakarta masih berantakan .",Jokowi adalah entitas tokoh
"Desakan itu disampaikan sejak Budi ditetapkan sebagai tersangka oleh KPK hingga adanya putusan praperadilan .",Budi adalah entitas tokoh
"Desakan itu disampaikan sejak Budi ditetapkan sebagai tersangka oleh KPK hingga adanya putusan praperadilan .",KPK adalah entitas organisasi
"Untuk menunjukkan dukungannya , Ruhut akan berkampanye bagi Jokowi di beberapa daerah , seperti Sulawesi Utara , Sulawesi Selatan , Medan , dan Pekanbaru .",Ruhut adalah entitas tokoh
"Untuk menunjukkan dukungannya , Ruhut akan berkampanye bagi Jokowi di beberapa daerah , seperti Sulawesi Utara , Sulawesi Selatan , Medan , dan Pekanbaru .",Jokowi adalah entitas tokoh
"Untuk menunjukkan dukungannya , Ruhut akan berkampanye bagi Jokowi di beberapa daerah , seperti Sulawesi Utara , Sulawesi Selatan , Medan , dan Pekanbaru .",Sulawesi Utara adalah entitas lokasi
"Untuk menunjukkan dukungannya , Ruhut akan berkampanye bagi Jokowi di beberapa daerah , seperti Sulawesi Utara , Sulawesi Selatan , Medan , dan Pekanbaru .",Sulawesi Selatan adalah entitas lokasi
"Untuk menunjukkan dukungannya , Ruhut akan berkampanye bagi Jokowi di beberapa daerah , seperti Sulawesi Utara , Sulawesi Selatan , Medan , dan Pekanbaru .",Medan adalah entitas lokasi
"Untuk menunjukkan dukungannya , Ruhut akan berkampanye bagi Jokowi di beberapa daerah , seperti Sulawesi Utara , Sulawesi Selatan , Medan , dan Pekanbaru .",Pekanbaru adalah entitas lokasi
"Ia menuturkan , selama 31 tahun aktif di Golkar , ia merasa bahwa partai berlambang pohon beringin itu selalu mempunyai kader-kader potensial untuk masuk dalam pemerintahan .",Golkar adalah entitas organisasi
"Anda menjadi saingan berat saya , ujar Khajimba kepada Bzhania dalam debat televisi antara para kandidat pada 18 Agustus .",Khajimba adalah entitas tokoh
"Anda menjadi saingan berat saya , ujar Khajimba kepada Bzhania dalam debat televisi antara para kandidat pada 18 Agustus .",Bzhania adalah entitas tokoh
"Yang punya duit yang menang . Kaderisasi parpol menjadi lemah dan mandek . Orang yang menang , nyawer , itu yang terjadi , kader inti , berjuang , tidak terpilih karena tidak punya uang , kata Marwan di Gedung DPR , Jakarta , Selasa (1/10/2013) .",Marwan adalah entitas tokoh
"Yang punya duit yang menang . Kaderisasi parpol menjadi lemah dan mandek . Orang yang menang , nyawer , itu yang terjadi , kader inti , berjuang , tidak terpilih karena tidak punya uang , kata Marwan di Gedung DPR , Jakarta , Selasa (1/10/2013) .",Gedung DPR adalah entitas lokasi
"Yang punya duit yang menang . Kaderisasi parpol menjadi lemah dan mandek . Orang yang menang , nyawer , itu yang terjadi , kader inti , berjuang , tidak terpilih karena tidak punya uang , kata Marwan di Gedung DPR , Jakarta , Selasa (1/10/2013) .",Jakarta adalah entitas lokasi
"Otoritas medis Palestina di Gaza mengkonfirmasikan tewasnya Ghul .",Gaza adalah entitas lokasi
"Otoritas medis Palestina di Gaza mengkonfirmasikan tewasnya Ghul .",Ghul adalah entitas tokoh
"Antropolog lulusan Unpad ini , dikenal atas dedikasinya bagi suku anak dalam .",Unpad adalah entitas organisasi
"Bahwa tidak ada landasan hukumnya , iya . Tapi imbauan ini bukan soal hukum , melainkan moral , kata Ganjar saat dihubungi Tempo , Sabtu (19/12) malam .",Ganjar adalah entitas tokoh
"Bahwa tidak ada landasan hukumnya , iya . Tapi imbauan ini bukan soal hukum , melainkan moral , kata Ganjar saat dihubungi Tempo , Sabtu (19/12) malam .",Tempo adalah entitas organisasi
"Menurut Anas , konsentrasi SBY kini adalah bekerja yang terbaik .",Anas adalah entitas tokoh
"Menurut Anas , konsentrasi SBY kini adalah bekerja yang terbaik .",SBY adalah entitas tokoh
"BPH Migas mengeluarkan pemotongan di seluruh provinsi , nasional dikurangi 2 juta , provinsi dikurangi berapa , SPBU juga harus dikurangin gitu , ngga ada yang aneh , katanya .",BPH Migas adalah entitas organisasi
"Untuk mengembangkan aplikasi Android , Google menyediakan budget sebesar $10 juta .",Google adalah entitas organisasi
"PDIP saja enggak calonin dia , siapa yang mau dukung , mau maju jadi calon independen? ya enggak bisa , itu ada Undang-undang , ini kan negara hukum , kalau Gubernur , Wali Kota , Bupati bisa , katanya .",PDIP adalah entitas organisasi
"Misalnya , Indonesia Corruption Watch tahun ini menempatkan Jawa Barat pada peringkat kelima provinsi terkorup dengan 14 kasus korupsi .",Indonesia Corruption Watch adalah entitas organisasi
"Maka dari itu kami menciptakan produk dari limbah darah sapi yang jumlahnya tidak terbatas karena setiap hari pasti akan ada limbah darah sapi di RPH , sehingga kita tidak perlu tergantung dengan produk-produk luka bakar dari luar , ungkap Rahmad .",RPH adalah entitas lokasi
"Maka dari itu kami menciptakan produk dari limbah darah sapi yang jumlahnya tidak terbatas karena setiap hari pasti akan ada limbah darah sapi di RPH , sehingga kita tidak perlu tergantung dengan produk-produk luka bakar dari luar , ungkap Rahmad .",Rahmad adalah entitas tokoh
"Saya kini perkiraan ini cukup realistis , kata Asisten Direktur Jenderal WHO , Marie-Paulie Kieny kepada AFP .",WHO adalah entitas organisasi
"Saya kini perkiraan ini cukup realistis , kata Asisten Direktur Jenderal WHO , Marie-Paulie Kieny kepada AFP .",Marie-Paulie Kieny adalah entitas tokoh
"Saya kini perkiraan ini cukup realistis , kata Asisten Direktur Jenderal WHO , Marie-Paulie Kieny kepada AFP .",AFP adalah entitas organisasi
"Pemilu 2014 adalah pemilu terakhir menuju sistem presidensial yang sesungguhnya . Pemilu yang ke empat dalam rangka konsolidasi demokrasi dan menghapuskan adanya anomali-anomali , seperti Sekretariat Gabungan dan lain sebagainya , kata Sekertaris tim Bidang Politik DPP Partai Golkar , Agun Gunanjar Sudarsa di DPR , Kamis (16/06/2011) .",Partai Golkar adalah entitas organisasi
"Pemilu 2014 adalah pemilu terakhir menuju sistem presidensial yang sesungguhnya . Pemilu yang ke empat dalam rangka konsolidasi demokrasi dan menghapuskan adanya anomali-anomali , seperti Sekretariat Gabungan dan lain sebagainya , kata Sekertaris tim Bidang Politik DPP Partai Golkar , Agun Gunanjar Sudarsa di DPR , Kamis (16/06/2011) .",Agun Gunanjar Sudarsa adalah entitas tokoh
"Pemilu 2014 adalah pemilu terakhir menuju sistem presidensial yang sesungguhnya . Pemilu yang ke empat dalam rangka konsolidasi demokrasi dan menghapuskan adanya anomali-anomali , seperti Sekretariat Gabungan dan lain sebagainya , kata Sekertaris tim Bidang Politik DPP Partai Golkar , Agun Gunanjar Sudarsa di DPR , Kamis (16/06/2011) .",DPR adalah entitas lokasi
"Gesekan Kecil Situasi di depan patung kuda yang sempat tegang dan memaksa aparat kepolisian menembakkan gas air mata dan meriam air disebut sebagai gesekan kecil karena secara garis besar , kondisi di Indonesia masih tergolong kondusif .",Indonesia adalah entitas lokasi
"Jangan jadi korban pencitraan , aduh , masih saja jagokan dia , kata Ruhut .",Ruhut adalah entitas tokoh
"Pengacara Petersen mengatakan kepada pengadilan , kliennya itu tidak bermaksud menakut-nakuti para wanita itu karena ia tidak berniat mencari tahu tentang mereka .",Petersen adalah entitas tokoh
"Bernard menjelaskan , bahwa survei ini murni adalah persepsi masyarakat .",Bernard adalah entitas tokoh
"Radio berbahasa Indonesia berhasil diluncurkan di Gaza dan disiarkan langsung ke Indonesia .",Gaza adalah entitas lokasi
"Radio berbahasa Indonesia berhasil diluncurkan di Gaza dan disiarkan langsung ke Indonesia .",Indonesia adalah entitas lokasi
"Kunjungan Solana menyusul kunjungan seorang pejabat senior , pejabat tingkat tertinggi dari Washington ke Damaskus dua tahun lalu yang melakukan pembicaraan terbatas mengenai krisis pengungsi Irak .",Solana adalah entitas tokoh
"Kunjungan Solana menyusul kunjungan seorang pejabat senior , pejabat tingkat tertinggi dari Washington ke Damaskus dua tahun lalu yang melakukan pembicaraan terbatas mengenai krisis pengungsi Irak .",Washington adalah entitas lokasi
"Kunjungan Solana menyusul kunjungan seorang pejabat senior , pejabat tingkat tertinggi dari Washington ke Damaskus dua tahun lalu yang melakukan pembicaraan terbatas mengenai krisis pengungsi Irak .",Damaskus adalah entitas lokasi
"London menjadi kota paling mahal dari 12 kota yang diriset , meski ongkos wisata budaya di kota itu turun 21% sejak 2009 .",London adalah entitas lokasi
"Namun , terkait persoalan waktu , Made mengaku belum menemukan waktu yang tepat .",Made adalah entitas tokoh
"Dalam usia 60-an tahun sekarang ini , Perlman masih menuruni tebing , berusaha menyelamatkan tanaman langka yang mampu bertahan di tempat-tempat dimana kambing dan babi yang lapar tidak bisa menjangkau mereka .",Perlman adalah entitas tokoh
"Namun PDI Perjuangan belum memutuskan siapa yang akan disorongkan sebagai calon presiden .",PDI Perjuangan adalah entitas organisasi
"Anas menyatakan SBY adalah presiden yang taat asas pada ketentuan konstitusi .",Anas adalah entitas tokoh
"Anas menyatakan SBY adalah presiden yang taat asas pada ketentuan konstitusi .",SBY adalah entitas tokoh
"Sementara itu , Ketua Umum Angkatan Muda Demokrat Boyke Novrison yang juga Anggota Badan Pengurus Harian DPP Partai Demokrat menambahkan , Partai Demokrat tidak pernah mengajarkan kadernya menjadi avonturir politik .",Angkatan Muda Demokrat adalah entitas organisasi
"Sementara itu , Ketua Umum Angkatan Muda Demokrat Boyke Novrison yang juga Anggota Badan Pengurus Harian DPP Partai Demokrat menambahkan , Partai Demokrat tidak pernah mengajarkan kadernya menjadi avonturir politik .",Boyke Novrison adalah entitas tokoh
"Sementara itu , Ketua Umum Angkatan Muda Demokrat Boyke Novrison yang juga Anggota Badan Pengurus Harian DPP Partai Demokrat menambahkan , Partai Demokrat tidak pernah mengajarkan kadernya menjadi avonturir politik .",Partai Demokrat adalah entitas organisasi
"Sementara itu , Ketua Umum Angkatan Muda Demokrat Boyke Novrison yang juga Anggota Badan Pengurus Harian DPP Partai Demokrat menambahkan , Partai Demokrat tidak pernah mengajarkan kadernya menjadi avonturir politik .",Partai Demokrat adalah entitas organisasi
"Partai Demokrat sendiri , kata dia , yakin Golkar akan bersama dengan Demokrat .",Partai Demokrat adalah entitas organisasi
"Partai Demokrat sendiri , kata dia , yakin Golkar akan bersama dengan Demokrat .",Golkar adalah entitas organisasi
"Partai Demokrat sendiri , kata dia , yakin Golkar akan bersama dengan Demokrat .",Demokrat adalah entitas organisasi
"Seorang pekerja kesehatan Inggris terinfeksi Ebola di Sierra Leone diterbangkan ke negaranya dengan jet militer .",Sierra Leone adalah entitas lokasi
"Tentu ini akan merugikan Golkar karena Golkar akan pecah dan konflik di daerah dipastikan akan terjadi , ujar Arie , saat dihubungi Kompas.com , Selasa (2/12/2014) .",Golkar adalah entitas organisasi
"Tentu ini akan merugikan Golkar karena Golkar akan pecah dan konflik di daerah dipastikan akan terjadi , ujar Arie , saat dihubungi Kompas.com , Selasa (2/12/2014) .",Golkar adalah entitas organisasi
"Tentu ini akan merugikan Golkar karena Golkar akan pecah dan konflik di daerah dipastikan akan terjadi , ujar Arie , saat dihubungi Kompas.com , Selasa (2/12/2014) .",Arie adalah entitas tokoh
"Tentu ini akan merugikan Golkar karena Golkar akan pecah dan konflik di daerah dipastikan akan terjadi , ujar Arie , saat dihubungi Kompas.com , Selasa (2/12/2014) .",Kompas.com adalah entitas organisasi
"Pakar Komunikasi politik , Dr Lely Arriane Napitupulu , memaparkan dari penelitian yang ia lakukan , banyak ditemukan para artis yang menjadi anggota DPR hanya numpang duduk saja .",Dr Lely Arriane Napitupulu adalah entitas tokoh
"Pakar Komunikasi politik , Dr Lely Arriane Napitupulu , memaparkan dari penelitian yang ia lakukan , banyak ditemukan para artis yang menjadi anggota DPR hanya numpang duduk saja .",DPR adalah entitas organisasi
"Hingga kini , Onim mengatakan , Israel masih membombardir seluruh wilayah Gaza .",Onim adalah entitas tokoh
"Hingga kini , Onim mengatakan , Israel masih membombardir seluruh wilayah Gaza .",Gaza adalah entitas lokasi
"Setelah menyaksikan langsung limbah darah yang dibuang , terbersit ide untuk memanfatkan limbah darah tersebut sekaligus mengurangi pencemaran lingkungan di sekitar RPH .",RPH adalah entitas lokasi
"Menanggapi keberatan tersebut , Haswandi menyatakan bahwa penggunaan cadar berkaitan dengan keyakinan saksi .",Haswandi adalah entitas tokoh
"Dia merupakan tokoh penting Hamas yang berkaitan dengan transfer dana untuk membangun infrastruktur teror di Gaza , seperti terowongan , dan dia juga merupakan target kunci , terang juru bicara militer Israel , Mayor Arye Shalicar , seperti dilansir AFP , Senin (25/8/2014) .",Hamas adalah entitas organisasi
"Dia merupakan tokoh penting Hamas yang berkaitan dengan transfer dana untuk membangun infrastruktur teror di Gaza , seperti terowongan , dan dia juga merupakan target kunci , terang juru bicara militer Israel , Mayor Arye Shalicar , seperti dilansir AFP , Senin (25/8/2014) .",Gaza adalah entitas lokasi
"Dia merupakan tokoh penting Hamas yang berkaitan dengan transfer dana untuk membangun infrastruktur teror di Gaza , seperti terowongan , dan dia juga merupakan target kunci , terang juru bicara militer Israel , Mayor Arye Shalicar , seperti dilansir AFP , Senin (25/8/2014) .",Mayor Arye Shalicar adalah entitas tokoh
"Dia merupakan tokoh penting Hamas yang berkaitan dengan transfer dana untuk membangun infrastruktur teror di Gaza , seperti terowongan , dan dia juga merupakan target kunci , terang juru bicara militer Israel , Mayor Arye Shalicar , seperti dilansir AFP , Senin (25/8/2014) .",AFP adalah entitas organisasi
"Penurunan pengaduan tersebut , lanjut Sri , terlihat dari jumlah aduan yang diterima OJK melalui pusat layanan informasi , dari sebelumnya empat-lima aduan menjadi cuma tiga aduan per hari .",Sri adalah entitas tokoh
"Penurunan pengaduan tersebut , lanjut Sri , terlihat dari jumlah aduan yang diterima OJK melalui pusat layanan informasi , dari sebelumnya empat-lima aduan menjadi cuma tiga aduan per hari .",OJK adalah entitas organisasi
"Pasaran ikan basah turun di Pasar Sentral Kota Medan , Jumat (22/8) , akibat permintaan lesu dan pasokan lancar .",Pasar Sentral Kota Medan adalah entitas lokasi
