source sentence,answer sentence
"otoritas medis palestina di gaza mengkonfirmasikan tewasnya ghul .",gaza adalah entitas location
"otoritas medis palestina di gaza mengkonfirmasikan tewasnya ghul .",ghul adalah entitas person
"antropolog lulusan unpad ini , dikenal atas dedikasinya bagi suku anak dalam .",unpad adalah entitas organization
"bahwa tidak ada landasan hukumnya , iya . tapi imbauan ini bukan soal hukum , melainkan moral , kata ganjar saat dihubungi tempo , sabtu (19/12) malam .",ganjar adalah entitas person
"bahwa tidak ada landasan hukumnya , iya . tapi imbauan ini bukan soal hukum , melainkan moral , kata ganjar saat dihubungi tempo , sabtu (19/12) malam .",tempo adalah entitas organization
"menurut anas , konsentrasi sby kini adalah bekerja yang terbaik .",anas adalah entitas person
"menurut anas , konsentrasi sby kini adalah bekerja yang terbaik .",sby adalah entitas person
"bph migas mengeluarkan pemotongan di seluruh provinsi , nasional dikurangi 2 juta , provinsi dikurangi berapa , spbu juga harus dikurangin gitu , ngga ada yang aneh , katanya .",bph migas adalah entitas organization
"untuk mengembangkan aplikasi android , google menyediakan budget sebesar $10 juta .",google adalah entitas organization
"pdip saja enggak calonin dia , siapa yang mau dukung , mau maju jadi calon independen? ya enggak bisa , itu ada undang-undang , ini kan negara hukum , kalau gubernur , wali kota , bupati bisa , katanya .",pdip adalah entitas organization
"misalnya , indonesia corruption watch tahun ini menempatkan jawa barat pada peringkat kelima provinsi terkorup dengan 14 kasus korupsi .",indonesia corruption watch adalah entitas organization
"maka dari itu kami menciptakan produk dari limbah darah sapi yang jumlahnya tidak terbatas karena setiap hari pasti akan ada limbah darah sapi di rph , sehingga kita tidak perlu tergantung dengan produk-produk luka bakar dari luar , ungkap rahmad .",rph adalah entitas location
"maka dari itu kami menciptakan produk dari limbah darah sapi yang jumlahnya tidak terbatas karena setiap hari pasti akan ada limbah darah sapi di rph , sehingga kita tidak perlu tergantung dengan produk-produk luka bakar dari luar , ungkap rahmad .",rahmad adalah entitas person
"saya kini perkiraan ini cukup realistis , kata asisten direktur jenderal who , marie-paulie kieny kepada afp .",who adalah entitas organization
"saya kini perkiraan ini cukup realistis , kata asisten direktur jenderal who , marie-paulie kieny kepada afp .",marie-paulie kieny adalah entitas person
"saya kini perkiraan ini cukup realistis , kata asisten direktur jenderal who , marie-paulie kieny kepada afp .",afp adalah entitas organization
"pemilu 2014 adalah pemilu terakhir menuju sistem presidensial yang sesungguhnya . pemilu yang ke empat dalam rangka konsolidasi demokrasi dan menghapuskan adanya anomali-anomali , seperti sekretariat gabungan dan lain sebagainya , kata sekertaris tim bidang politik dpp partai golkar , agun gunanjar sudarsa di dpr , kamis (16/06/2011) .",partai golkar adalah entitas organization
"pemilu 2014 adalah pemilu terakhir menuju sistem presidensial yang sesungguhnya . pemilu yang ke empat dalam rangka konsolidasi demokrasi dan menghapuskan adanya anomali-anomali , seperti sekretariat gabungan dan lain sebagainya , kata sekertaris tim bidang politik dpp partai golkar , agun gunanjar sudarsa di dpr , kamis (16/06/2011) .",agun gunanjar sudarsa adalah entitas person
"pemilu 2014 adalah pemilu terakhir menuju sistem presidensial yang sesungguhnya . pemilu yang ke empat dalam rangka konsolidasi demokrasi dan menghapuskan adanya anomali-anomali , seperti sekretariat gabungan dan lain sebagainya , kata sekertaris tim bidang politik dpp partai golkar , agun gunanjar sudarsa di dpr , kamis (16/06/2011) .",dpr adalah entitas location
"gesekan kecil situasi di depan patung kuda yang sempat tegang dan memaksa aparat kepolisian menembakkan gas air mata dan meriam air disebut sebagai gesekan kecil karena secara garis besar , kondisi di indonesia masih tergolong kondusif .",indonesia adalah entitas location
"jangan jadi korban pencitraan , aduh , masih saja jagokan dia , kata ruhut .",ruhut adalah entitas person
"pengacara petersen mengatakan kepada pengadilan , kliennya itu tidak bermaksud menakut-nakuti para wanita itu karena ia tidak berniat mencari tahu tentang mereka .",petersen adalah entitas person
"bernard menjelaskan , bahwa survei ini murni adalah persepsi masyarakat .",bernard adalah entitas person
"radio berbahasa indonesia berhasil diluncurkan di gaza dan disiarkan langsung ke indonesia .",gaza adalah entitas location
"radio berbahasa indonesia berhasil diluncurkan di gaza dan disiarkan langsung ke indonesia .",indonesia adalah entitas location
"kunjungan solana menyusul kunjungan seorang pejabat senior , pejabat tingkat tertinggi dari washington ke damaskus dua tahun lalu yang melakukan pembicaraan terbatas mengenai krisis pengungsi irak .",solana adalah entitas person
"kunjungan solana menyusul kunjungan seorang pejabat senior , pejabat tingkat tertinggi dari washington ke damaskus dua tahun lalu yang melakukan pembicaraan terbatas mengenai krisis pengungsi irak .",washington adalah entitas location
"kunjungan solana menyusul kunjungan seorang pejabat senior , pejabat tingkat tertinggi dari washington ke damaskus dua tahun lalu yang melakukan pembicaraan terbatas mengenai krisis pengungsi irak .",damaskus adalah entitas location
"london menjadi kota paling mahal dari 12 kota yang diriset , meski ongkos wisata budaya di kota itu turun 21% sejak 2009 .",london adalah entitas location
"namun , terkait persoalan waktu , made mengaku belum menemukan waktu yang tepat .",made adalah entitas person
"dalam usia 60-an tahun sekarang ini , perlman masih menuruni tebing , berusaha menyelamatkan tanaman langka yang mampu bertahan di tempat-tempat dimana kambing dan babi yang lapar tidak bisa menjangkau mereka .",perlman adalah entitas person
"namun pdi perjuangan belum memutuskan siapa yang akan disorongkan sebagai calon presiden .",pdi perjuangan adalah entitas organization
"anas menyatakan sby adalah presiden yang taat asas pada ketentuan konstitusi .",anas adalah entitas person
"anas menyatakan sby adalah presiden yang taat asas pada ketentuan konstitusi .",sby adalah entitas person
"sementara itu , ketua umum angkatan muda demokrat boyke novrison yang juga anggota badan pengurus harian dpp partai demokrat menambahkan , partai demokrat tidak pernah mengajarkan kadernya menjadi avonturir politik .",angkatan muda demokrat adalah entitas organization
"sementara itu , ketua umum angkatan muda demokrat boyke novrison yang juga anggota badan pengurus harian dpp partai demokrat menambahkan , partai demokrat tidak pernah mengajarkan kadernya menjadi avonturir politik .",boyke novrison adalah entitas person
"sementara itu , ketua umum angkatan muda demokrat boyke novrison yang juga anggota badan pengurus harian dpp partai demokrat menambahkan , partai demokrat tidak pernah mengajarkan kadernya menjadi avonturir politik .",partai demokrat adalah entitas organization
"sementara itu , ketua umum angkatan muda demokrat boyke novrison yang juga anggota badan pengurus harian dpp partai demokrat menambahkan , partai demokrat tidak pernah mengajarkan kadernya menjadi avonturir politik .",partai demokrat adalah entitas organization
"partai demokrat sendiri , kata dia , yakin golkar akan bersama dengan demokrat .",partai demokrat adalah entitas organization
"partai demokrat sendiri , kata dia , yakin golkar akan bersama dengan demokrat .",golkar adalah entitas organization
"partai demokrat sendiri , kata dia , yakin golkar akan bersama dengan demokrat .",demokrat adalah entitas organization
"seorang pekerja kesehatan inggris terinfeksi ebola di sierra leone diterbangkan ke negaranya dengan jet militer .",sierra leone adalah entitas location
"tentu ini akan merugikan golkar karena golkar akan pecah dan konflik di daerah dipastikan akan terjadi , ujar arie , saat dihubungi kompas.com , selasa (2/12/2014) .",golkar adalah entitas organization
"tentu ini akan merugikan golkar karena golkar akan pecah dan konflik di daerah dipastikan akan terjadi , ujar arie , saat dihubungi kompas.com , selasa (2/12/2014) .",golkar adalah entitas organization
"tentu ini akan merugikan golkar karena golkar akan pecah dan konflik di daerah dipastikan akan terjadi , ujar arie , saat dihubungi kompas.com , selasa (2/12/2014) .",arie adalah entitas person
"tentu ini akan merugikan golkar karena golkar akan pecah dan konflik di daerah dipastikan akan terjadi , ujar arie , saat dihubungi kompas.com , selasa (2/12/2014) .",kompas.com adalah entitas organization
"pakar komunikasi politik , dr lely arriane napitupulu , memaparkan dari penelitian yang ia lakukan , banyak ditemukan para artis yang menjadi anggota dpr hanya numpang duduk saja .",dr lely arriane napitupulu adalah entitas person
"pakar komunikasi politik , dr lely arriane napitupulu , memaparkan dari penelitian yang ia lakukan , banyak ditemukan para artis yang menjadi anggota dpr hanya numpang duduk saja .",dpr adalah entitas organization
"hingga kini , onim mengatakan , israel masih membombardir seluruh wilayah gaza .",onim adalah entitas person
"hingga kini , onim mengatakan , israel masih membombardir seluruh wilayah gaza .",gaza adalah entitas location
"setelah menyaksikan langsung limbah darah yang dibuang , terbersit ide untuk memanfatkan limbah darah tersebut sekaligus mengurangi pencemaran lingkungan di sekitar rph .",rph adalah entitas location
"menanggapi keberatan tersebut , haswandi menyatakan bahwa penggunaan cadar berkaitan dengan keyakinan saksi .",haswandi adalah entitas person
"dia merupakan tokoh penting hamas yang berkaitan dengan transfer dana untuk membangun infrastruktur teror di gaza , seperti terowongan , dan dia juga merupakan target kunci , terang juru bicara militer israel , mayor arye shalicar , seperti dilansir afp , senin (25/8/2014) .",hamas adalah entitas organization
"dia merupakan tokoh penting hamas yang berkaitan dengan transfer dana untuk membangun infrastruktur teror di gaza , seperti terowongan , dan dia juga merupakan target kunci , terang juru bicara militer israel , mayor arye shalicar , seperti dilansir afp , senin (25/8/2014) .",gaza adalah entitas location
"dia merupakan tokoh penting hamas yang berkaitan dengan transfer dana untuk membangun infrastruktur teror di gaza , seperti terowongan , dan dia juga merupakan target kunci , terang juru bicara militer israel , mayor arye shalicar , seperti dilansir afp , senin (25/8/2014) .",mayor arye shalicar adalah entitas person
"dia merupakan tokoh penting hamas yang berkaitan dengan transfer dana untuk membangun infrastruktur teror di gaza , seperti terowongan , dan dia juga merupakan target kunci , terang juru bicara militer israel , mayor arye shalicar , seperti dilansir afp , senin (25/8/2014) .",afp adalah entitas organization
"penurunan pengaduan tersebut , lanjut sri , terlihat dari jumlah aduan yang diterima ojk melalui pusat layanan informasi , dari sebelumnya empat-lima aduan menjadi cuma tiga aduan per hari .",sri adalah entitas person
"penurunan pengaduan tersebut , lanjut sri , terlihat dari jumlah aduan yang diterima ojk melalui pusat layanan informasi , dari sebelumnya empat-lima aduan menjadi cuma tiga aduan per hari .",ojk adalah entitas organization
"pasaran ikan basah turun di pasar sentral kota medan , jumat (22/8) , akibat permintaan lesu dan pasokan lancar .",pasar sentral kota medan adalah entitas location
"jadi , sepertinya era penemuan spesies baru belum berakhir , kata perlman .",perlman adalah entitas person
"sedangkan , jordania hanya mendirikan sebuah rumah sakit militer kecil di irak tetangganya itu , selain juga menempatkan petugas angkatan udara dan pengawas lalulintas udara di sekolah-sekolah di kerajaan tersebut .",irak adalah entitas location
"penghargaan tersebut merupakan kerja sama akademi ilmu pengetahuan indonesia (aipi) dan biro oktroi roosseno .",akademi ilmu pengetahuan indonesia (aipi) adalah entitas organization
"penghargaan tersebut merupakan kerja sama akademi ilmu pengetahuan indonesia (aipi) dan biro oktroi roosseno .",biro oktroi roosseno adalah entitas organization
"ketua akademi ilmu pengetahuan indonesia (aipi) prof sangkot marzuki mengatakan meski habibie telah meraih banyak penghargaan , namun penghargaan roosseno itu tetap istimewa .",akademi ilmu pengetahuan indonesia (aipi) adalah entitas organization
"ketua akademi ilmu pengetahuan indonesia (aipi) prof sangkot marzuki mengatakan meski habibie telah meraih banyak penghargaan , namun penghargaan roosseno itu tetap istimewa .",sangkot marzuki adalah entitas person
"ketua akademi ilmu pengetahuan indonesia (aipi) prof sangkot marzuki mengatakan meski habibie telah meraih banyak penghargaan , namun penghargaan roosseno itu tetap istimewa .",habibie adalah entitas person
"selama masa kekuasaan taliban , dengan hukumnya yang ketat , perempuan bahkan tak diperkenankan berjalan di luar rumah tanpa memakai jilbab dan tanpa ditemani lelaki dari keluarganya .",taliban adalah entitas organization
"frans belajar fotografi pada alex yang sudah lebih dahulu menjadi wartawan java bode , koran berbahasa belanda di jakarta .",frans adalah entitas person
"frans belajar fotografi pada alex yang sudah lebih dahulu menjadi wartawan java bode , koran berbahasa belanda di jakarta .",alex adalah entitas person
"frans belajar fotografi pada alex yang sudah lebih dahulu menjadi wartawan java bode , koran berbahasa belanda di jakarta .",java bode adalah entitas organization
"frans belajar fotografi pada alex yang sudah lebih dahulu menjadi wartawan java bode , koran berbahasa belanda di jakarta .",jakarta adalah entitas location
"volume atas bursa efek new york / stock exchange berjumlah 176.1 juta lembar saham .",bursa efek new york adalah entitas organization
"golkar juga mengajukan syarat harga rata-rata minyak dunia harus naik sebesar 15 persen dalam enam bulan terakhir .",golkar adalah entitas organization
"termasuk mengundang salah satu kader pdi perjuangan yang menjabat sebagai gubernur dki jakarta joko widodo .",pdi perjuangan adalah entitas organization
"termasuk mengundang salah satu kader pdi perjuangan yang menjabat sebagai gubernur dki jakarta joko widodo .",joko widodo adalah entitas person
"putusan mk akan dibacakan kamis , (21/8/2014) .",mk adalah entitas organization
"presiden yudhoyono yang juga ketua umum partai demokrat mengatakan pada lima tahun mendatang pd akan berbenah dan membangun diri serta lebih menyuarakan dan memperjuangkan aspirasi dan kepentingan rakyat .",yudhoyono adalah entitas person
"presiden yudhoyono yang juga ketua umum partai demokrat mengatakan pada lima tahun mendatang pd akan berbenah dan membangun diri serta lebih menyuarakan dan memperjuangkan aspirasi dan kepentingan rakyat .",partai demokrat adalah entitas organization
"presiden yudhoyono yang juga ketua umum partai demokrat mengatakan pada lima tahun mendatang pd akan berbenah dan membangun diri serta lebih menyuarakan dan memperjuangkan aspirasi dan kepentingan rakyat .",pd adalah entitas organization
"artis-artis yang baru masuk panggung politik , mestinya dia bisa jadi selebritis politik . tapi yang terjadi malah sebaliknya . di dpr dan rapat-rapat komisi dan fraksi , mereka kebanyakan diam saja , kata lely di warung daun , cikini , jakarta pusat , sabtu (4/5/2013) .",dpr adalah entitas organization
"artis-artis yang baru masuk panggung politik , mestinya dia bisa jadi selebritis politik . tapi yang terjadi malah sebaliknya . di dpr dan rapat-rapat komisi dan fraksi , mereka kebanyakan diam saja , kata lely di warung daun , cikini , jakarta pusat , sabtu (4/5/2013) .",lely adalah entitas person
"artis-artis yang baru masuk panggung politik , mestinya dia bisa jadi selebritis politik . tapi yang terjadi malah sebaliknya . di dpr dan rapat-rapat komisi dan fraksi , mereka kebanyakan diam saja , kata lely di warung daun , cikini , jakarta pusat , sabtu (4/5/2013) .",warung daun adalah entitas location
"artis-artis yang baru masuk panggung politik , mestinya dia bisa jadi selebritis politik . tapi yang terjadi malah sebaliknya . di dpr dan rapat-rapat komisi dan fraksi , mereka kebanyakan diam saja , kata lely di warung daun , cikini , jakarta pusat , sabtu (4/5/2013) .",cikini adalah entitas location
"artis-artis yang baru masuk panggung politik , mestinya dia bisa jadi selebritis politik . tapi yang terjadi malah sebaliknya . di dpr dan rapat-rapat komisi dan fraksi , mereka kebanyakan diam saja , kata lely di warung daun , cikini , jakarta pusat , sabtu (4/5/2013) .",jakarta pusat adalah entitas location
"sufyan memastikan gejolak di dpp partai nasdem tidak akan berpengaruh hingga daerah .",sufyan adalah entitas person
"sufyan memastikan gejolak di dpp partai nasdem tidak akan berpengaruh hingga daerah .",partai nasdem adalah entitas organization
"hal ini dibicarakan dengan ketua dan wakil tim transisi jokowi , rini soemarno dan andi widjajanto .",rini soemarno adalah entitas person
"hal ini dibicarakan dengan ketua dan wakil tim transisi jokowi , rini soemarno dan andi widjajanto .",andi widjajanto adalah entitas person
"diketahui , kata basarah , melalui anggotanya di komisi iii dpr ri , gerindra mendukung penuh pencalonan budi gunawan , bahkan selalu mendesak agar jokowi segera melantik budi gunawan sebagai kapolri .",basarah adalah entitas person
"diketahui , kata basarah , melalui anggotanya di komisi iii dpr ri , gerindra mendukung penuh pencalonan budi gunawan , bahkan selalu mendesak agar jokowi segera melantik budi gunawan sebagai kapolri .",dpr ri adalah entitas organization
"diketahui , kata basarah , melalui anggotanya di komisi iii dpr ri , gerindra mendukung penuh pencalonan budi gunawan , bahkan selalu mendesak agar jokowi segera melantik budi gunawan sebagai kapolri .",gerindra adalah entitas organization
"diketahui , kata basarah , melalui anggotanya di komisi iii dpr ri , gerindra mendukung penuh pencalonan budi gunawan , bahkan selalu mendesak agar jokowi segera melantik budi gunawan sebagai kapolri .",budi gunawan adalah entitas person
"diketahui , kata basarah , melalui anggotanya di komisi iii dpr ri , gerindra mendukung penuh pencalonan budi gunawan , bahkan selalu mendesak agar jokowi segera melantik budi gunawan sebagai kapolri .",jokowi adalah entitas person
"diketahui , kata basarah , melalui anggotanya di komisi iii dpr ri , gerindra mendukung penuh pencalonan budi gunawan , bahkan selalu mendesak agar jokowi segera melantik budi gunawan sebagai kapolri .",budi gunawan adalah entitas person
"setelah proklamasi kemerdekaan , pada bulan september 1945 , fotografer-fotografer muda indonesia bekas fotografer domei di jakarta dan surabaya mendirikan biro foto di kantor berita antara .",domei adalah entitas organization
"setelah proklamasi kemerdekaan , pada bulan september 1945 , fotografer-fotografer muda indonesia bekas fotografer domei di jakarta dan surabaya mendirikan biro foto di kantor berita antara .",jakarta adalah entitas location
"setelah proklamasi kemerdekaan , pada bulan september 1945 , fotografer-fotografer muda indonesia bekas fotografer domei di jakarta dan surabaya mendirikan biro foto di kantor berita antara .",surabaya adalah entitas location
"setelah proklamasi kemerdekaan , pada bulan september 1945 , fotografer-fotografer muda indonesia bekas fotografer domei di jakarta dan surabaya mendirikan biro foto di kantor berita antara .",kantor berita antara adalah entitas location
"selain kedua faktor tersebut , para pedagang di pusat pasar kota medan menerangkan , pihaknya menduga maraknya ' kedai sampah ' di berbagai lokasi di medan turut berpengaruh besar terhadap jumlah pengunjung yang datang ke pasar itu .",kota medan adalah entitas location
"selain kedua faktor tersebut , para pedagang di pusat pasar kota medan menerangkan , pihaknya menduga maraknya ' kedai sampah ' di berbagai lokasi di medan turut berpengaruh besar terhadap jumlah pengunjung yang datang ke pasar itu .",medan adalah entitas location
"yang jelas pimpinan segera menyampaikan ini ke badan kehormatan dan kewenangan selanjutnya ada pada badan kehormatan sesuai dengan surat ketika diminta , kata dia .",badan kehormatan adalah entitas organization
"yang jelas pimpinan segera menyampaikan ini ke badan kehormatan dan kewenangan selanjutnya ada pada badan kehormatan sesuai dengan surat ketika diminta , kata dia .",badan kehormatan adalah entitas organization
"minggu pagi , depresi itu berembus dengan kecepatan 55 kilometer per jam dan berada 160 kilometer utara baratlaut pulau mayaguana .",mayaguana adalah entitas location
"made optimistis penyelenggaraan klb di bali bisa berlangsung dengan lancar .",made adalah entitas person
"made optimistis penyelenggaraan klb di bali bisa berlangsung dengan lancar .",bali adalah entitas location
"sistan - baluchestan , yang berpenduduk minoritas muslim sunni baluch , berbatasan dengan pakistan di sebelah selatan dan afghanistan di sebelah utara .",sistan adalah entitas location
"sistan - baluchestan , yang berpenduduk minoritas muslim sunni baluch , berbatasan dengan pakistan di sebelah selatan dan afghanistan di sebelah utara .",baluchestan adalah entitas location
"sistan - baluchestan , yang berpenduduk minoritas muslim sunni baluch , berbatasan dengan pakistan di sebelah selatan dan afghanistan di sebelah utara .",pakistan adalah entitas location
"sistan - baluchestan , yang berpenduduk minoritas muslim sunni baluch , berbatasan dengan pakistan di sebelah selatan dan afghanistan di sebelah utara .",afghanistan adalah entitas location
"pan se-sulawesi selatan siap mendukung dan memenangkan pak zulkifli , kata ashabul kahfi , ketua pan sulawesi selatan , saat pertemuan konsolidasi zulkifli hasan dengan pan kabupaten/kota di rumah makan sariwangi , makassar , selasa , 30 desember 2014 .",pan adalah entitas organization
"pan se-sulawesi selatan siap mendukung dan memenangkan pak zulkifli , kata ashabul kahfi , ketua pan sulawesi selatan , saat pertemuan konsolidasi zulkifli hasan dengan pan kabupaten/kota di rumah makan sariwangi , makassar , selasa , 30 desember 2014 .",se-sulawesi selatan adalah entitas location
"pan se-sulawesi selatan siap mendukung dan memenangkan pak zulkifli , kata ashabul kahfi , ketua pan sulawesi selatan , saat pertemuan konsolidasi zulkifli hasan dengan pan kabupaten/kota di rumah makan sariwangi , makassar , selasa , 30 desember 2014 .",zulkifli adalah entitas person
"pan se-sulawesi selatan siap mendukung dan memenangkan pak zulkifli , kata ashabul kahfi , ketua pan sulawesi selatan , saat pertemuan konsolidasi zulkifli hasan dengan pan kabupaten/kota di rumah makan sariwangi , makassar , selasa , 30 desember 2014 .",ashabul kahfi adalah entitas person
"pan se-sulawesi selatan siap mendukung dan memenangkan pak zulkifli , kata ashabul kahfi , ketua pan sulawesi selatan , saat pertemuan konsolidasi zulkifli hasan dengan pan kabupaten/kota di rumah makan sariwangi , makassar , selasa , 30 desember 2014 .",pan adalah entitas organization
"pan se-sulawesi selatan siap mendukung dan memenangkan pak zulkifli , kata ashabul kahfi , ketua pan sulawesi selatan , saat pertemuan konsolidasi zulkifli hasan dengan pan kabupaten/kota di rumah makan sariwangi , makassar , selasa , 30 desember 2014 .",sulawesi selatan adalah entitas location
"pan se-sulawesi selatan siap mendukung dan memenangkan pak zulkifli , kata ashabul kahfi , ketua pan sulawesi selatan , saat pertemuan konsolidasi zulkifli hasan dengan pan kabupaten/kota di rumah makan sariwangi , makassar , selasa , 30 desember 2014 .",zulkifli hasan adalah entitas person
"pan se-sulawesi selatan siap mendukung dan memenangkan pak zulkifli , kata ashabul kahfi , ketua pan sulawesi selatan , saat pertemuan konsolidasi zulkifli hasan dengan pan kabupaten/kota di rumah makan sariwangi , makassar , selasa , 30 desember 2014 .",pan adalah entitas organization
"pan se-sulawesi selatan siap mendukung dan memenangkan pak zulkifli , kata ashabul kahfi , ketua pan sulawesi selatan , saat pertemuan konsolidasi zulkifli hasan dengan pan kabupaten/kota di rumah makan sariwangi , makassar , selasa , 30 desember 2014 .",rumah makan sariwangi adalah entitas location
"pan se-sulawesi selatan siap mendukung dan memenangkan pak zulkifli , kata ashabul kahfi , ketua pan sulawesi selatan , saat pertemuan konsolidasi zulkifli hasan dengan pan kabupaten/kota di rumah makan sariwangi , makassar , selasa , 30 desember 2014 .",makassar adalah entitas location
"artis lain yang diusung ppp adalah mat solar , syarif kasim , rahman yakub , ratih sanggarwati , dan okky asokawati .",ppp adalah entitas organization
"artis lain yang diusung ppp adalah mat solar , syarif kasim , rahman yakub , ratih sanggarwati , dan okky asokawati .",mat solar adalah entitas person
"artis lain yang diusung ppp adalah mat solar , syarif kasim , rahman yakub , ratih sanggarwati , dan okky asokawati .",syarif kasim adalah entitas person
"artis lain yang diusung ppp adalah mat solar , syarif kasim , rahman yakub , ratih sanggarwati , dan okky asokawati .",rahman yakub adalah entitas person
"artis lain yang diusung ppp adalah mat solar , syarif kasim , rahman yakub , ratih sanggarwati , dan okky asokawati .",ratih sanggarwati adalah entitas person
"artis lain yang diusung ppp adalah mat solar , syarif kasim , rahman yakub , ratih sanggarwati , dan okky asokawati .",okky asokawati adalah entitas person
"kementerian pertahanan finlandia mengatakan sehari lalu pihaknya mencurigai pesawat negara rusia memasuki wilayah udaranya di atas teluk finlandia tanpa izin pada sabtu sore .",kementerian pertahanan finlandia adalah entitas organization
"kementerian pertahanan finlandia mengatakan sehari lalu pihaknya mencurigai pesawat negara rusia memasuki wilayah udaranya di atas teluk finlandia tanpa izin pada sabtu sore .",teluk finlandia adalah entitas location
"marwan yang juga ketua fraksi pkb dpr ini yakin , loyalitas kader maupun konstituen pkb sendiri tidak akan luntur begitu saja , dan mengalihkan dukungan ke pkbi .",marwan adalah entitas person
"marwan yang juga ketua fraksi pkb dpr ini yakin , loyalitas kader maupun konstituen pkb sendiri tidak akan luntur begitu saja , dan mengalihkan dukungan ke pkbi .",pkb dpr adalah entitas organization
"marwan yang juga ketua fraksi pkb dpr ini yakin , loyalitas kader maupun konstituen pkb sendiri tidak akan luntur begitu saja , dan mengalihkan dukungan ke pkbi .",pkb adalah entitas organization
"marwan yang juga ketua fraksi pkb dpr ini yakin , loyalitas kader maupun konstituen pkb sendiri tidak akan luntur begitu saja , dan mengalihkan dukungan ke pkbi .",pkbi adalah entitas organization
"akbar mengatakan kebutuhan investasi infrastruktur itu dapat disediakan 25 persen dari anggaran pendapatan belanja nasional (apbn) atau sebesar rp1.638 triliun .",akbar adalah entitas person
"warga setempat akan lebih mudah mengidentifikasi fitur kota daripada mereka yang tidak tinggal di sana , kata sanchez .",sanchez adalah entitas person
"tapi dari kacamata politik , ada ketidaklaziman , padahal baru dilantik , belum ada konsolidasi internal di kemenkumham , tiba-tiba keluarkan sk . dari sisi politik , ada keputusan politik luar biasa dampaknya , kata didik .",kemenkumham adalah entitas organization
"tapi dari kacamata politik , ada ketidaklaziman , padahal baru dilantik , belum ada konsolidasi internal di kemenkumham , tiba-tiba keluarkan sk . dari sisi politik , ada keputusan politik luar biasa dampaknya , kata didik .",didik adalah entitas person
"bps melaporkan , dari 45 kota tercatat 31 kota mengalami inflasi dan 14 kota mengalami deflasi , dengan inflasi tertinggi terjadi di jayapura 1,76 persen dan inflasi terendah di lhokseumawe dan sibolga masing-masing 0,01 persen .",bps adalah entitas organization
"bps melaporkan , dari 45 kota tercatat 31 kota mengalami inflasi dan 14 kota mengalami deflasi , dengan inflasi tertinggi terjadi di jayapura 1,76 persen dan inflasi terendah di lhokseumawe dan sibolga masing-masing 0,01 persen .",jayapura adalah entitas location
"bps melaporkan , dari 45 kota tercatat 31 kota mengalami inflasi dan 14 kota mengalami deflasi , dengan inflasi tertinggi terjadi di jayapura 1,76 persen dan inflasi terendah di lhokseumawe dan sibolga masing-masing 0,01 persen .",lhokseumawe adalah entitas location
"bps melaporkan , dari 45 kota tercatat 31 kota mengalami inflasi dan 14 kota mengalami deflasi , dengan inflasi tertinggi terjadi di jayapura 1,76 persen dan inflasi terendah di lhokseumawe dan sibolga masing-masing 0,01 persen .",sibolga adalah entitas location
"atas perubahan sikap golkar itulah sby menyeru pimpinan partainya agar merapat ke koalisi joko widodo supaya perpu pilkada tidak ditolak dpr .",golkar adalah entitas organization
"atas perubahan sikap golkar itulah sby menyeru pimpinan partainya agar merapat ke koalisi joko widodo supaya perpu pilkada tidak ditolak dpr .",sby adalah entitas person
"atas perubahan sikap golkar itulah sby menyeru pimpinan partainya agar merapat ke koalisi joko widodo supaya perpu pilkada tidak ditolak dpr .",joko widodo adalah entitas person
"atas perubahan sikap golkar itulah sby menyeru pimpinan partainya agar merapat ke koalisi joko widodo supaya perpu pilkada tidak ditolak dpr .",dpr adalah entitas organization
"di indonesia , permasalahan sosial relatif masih tinggi .",indonesia adalah entitas location
"paling bawah , pasangan dikdik m arief mansur - cecep nana suryana toyib (dikdik-toyib) 1,72 persen .",dikdik m arief mansur adalah entitas person
"paling bawah , pasangan dikdik m arief mansur - cecep nana suryana toyib (dikdik-toyib) 1,72 persen .",cecep nana suryana toyib (dikdik-toyib) adalah entitas person
"masih menurut saan , fraksi-fraksi di komisi iii juga tidak meragukan kompetensi , integritas , serta independensi bambang yang berlatar belakang advokat dan aktif dalam lembaga pemberantasan korupsi .",saan adalah entitas person
"masih menurut saan , fraksi-fraksi di komisi iii juga tidak meragukan kompetensi , integritas , serta independensi bambang yang berlatar belakang advokat dan aktif dalam lembaga pemberantasan korupsi .",bambang adalah entitas person
"beberapa eksekusi lainnya yang dilakukan dalam beberapa hari belakangan ini , dihukum atas kejahatan-kejahatan berkisar dari pembentukan satu jaringan teroris dan membuat bom tanpa izin sampai pada penyerangan terhadap para personil polisi , lapor xinhua .",xinhua adalah entitas organization
"hanung mengatakan untuk pemangkasan harian di setiap spbu jenis premium mencapai 5% , sedangkan untuk bbm solar subsidi jumlahnya yang dipangkas 10%-15% .",hanung adalah entitas person
"hanung mengatakan untuk pemangkasan harian di setiap spbu jenis premium mencapai 5% , sedangkan untuk bbm solar subsidi jumlahnya yang dipangkas 10%-15% .",spbu adalah entitas location
"mudah-mudahan dengan pertemuan tersebut , apalagi dengan pernyataan prabowo akan mendukung pemerintahan jokowi akan semakin mencairkan hubungan antara pemerintah dan parlemen , juga antara fraksi-fraksi kih dengan kmp , kata basarah .",prabowo adalah entitas person
"mudah-mudahan dengan pertemuan tersebut , apalagi dengan pernyataan prabowo akan mendukung pemerintahan jokowi akan semakin mencairkan hubungan antara pemerintah dan parlemen , juga antara fraksi-fraksi kih dengan kmp , kata basarah .",jokowi adalah entitas person
