Source sentence,Answer sentence
"Setelah proklamasi kemerdekaan , pada bulan September 1945 , fotografer-fotografer muda Indonesia bekas fotografer Domei di Jakarta dan Surabaya mendirikan biro foto di kantor berita Antara .",Surabaya adalah entitas location
"Setelah proklamasi kemerdekaan , pada bulan September 1945 , fotografer-fotografer muda Indonesia bekas fotografer Domei di Jakarta dan Surabaya mendirikan biro foto di kantor berita Antara .",kantor berita Antara adalah entitas location
"Selain kedua faktor tersebut , para pedagang di Pusat Pasar Kota Medan menerangkan , pihaknya menduga maraknya ' kedai sampah ' di berbagai lokasi di Medan turut berpengaruh besar terhadap jumlah pengunjung yang datang ke pasar itu .",Kota Medan adalah entitas location
"Selain kedua faktor tersebut , para pedagang di Pusat Pasar Kota Medan menerangkan , pihaknya menduga maraknya ' kedai sampah ' di berbagai lokasi di Medan turut berpengaruh besar terhadap jumlah pengunjung yang datang ke pasar itu .",Medan adalah entitas location
"Yang jelas pimpinan segera menyampaikan ini ke Badan Kehormatan dan kewenangan selanjutnya ada pada Badan Kehormatan sesuai dengan surat ketika diminta , kata dia .",Badan Kehormatan adalah entitas organization
"Yang jelas pimpinan segera menyampaikan ini ke Badan Kehormatan dan kewenangan selanjutnya ada pada Badan Kehormatan sesuai dengan surat ketika diminta , kata dia .",Badan Kehormatan adalah entitas organization
"Minggu pagi , depresi itu berembus dengan kecepatan 55 kilometer per jam dan berada 160 kilometer utara baratlaut pulau Mayaguana .",Mayaguana adalah entitas location
"Made optimistis penyelenggaraan KLB di Bali bisa berlangsung dengan lancar .",Made adalah entitas person
"Made optimistis penyelenggaraan KLB di Bali bisa berlangsung dengan lancar .",Bali adalah entitas location
"Sistan - Baluchestan , yang berpenduduk minoritas muslim Sunni Baluch , berbatasan dengan Pakistan di sebelah selatan dan Afghanistan di sebelah utara .",Sistan adalah entitas location
"Sistan - Baluchestan , yang berpenduduk minoritas muslim Sunni Baluch , berbatasan dengan Pakistan di sebelah selatan dan Afghanistan di sebelah utara .",Baluchestan adalah entitas location
"Sistan - Baluchestan , yang berpenduduk minoritas muslim Sunni Baluch , berbatasan dengan Pakistan di sebelah selatan dan Afghanistan di sebelah utara .",Pakistan adalah entitas location
"Sistan - Baluchestan , yang berpenduduk minoritas muslim Sunni Baluch , berbatasan dengan Pakistan di sebelah selatan dan Afghanistan di sebelah utara .",Afghanistan adalah entitas location
"PAN se-Sulawesi Selatan siap mendukung dan memenangkan Pak Zulkifli , kata Ashabul Kahfi , Ketua PAN Sulawesi Selatan , saat pertemuan konsolidasi Zulkifli Hasan dengan PAN kabupaten/kota di Rumah Makan Sariwangi , Makassar , Selasa , 30 Desember 2014 .",PAN adalah entitas organization
"PAN se-Sulawesi Selatan siap mendukung dan memenangkan Pak Zulkifli , kata Ashabul Kahfi , Ketua PAN Sulawesi Selatan , saat pertemuan konsolidasi Zulkifli Hasan dengan PAN kabupaten/kota di Rumah Makan Sariwangi , Makassar , Selasa , 30 Desember 2014 .",se-Sulawesi Selatan adalah entitas location
"PAN se-Sulawesi Selatan siap mendukung dan memenangkan Pak Zulkifli , kata Ashabul Kahfi , Ketua PAN Sulawesi Selatan , saat pertemuan konsolidasi Zulkifli Hasan dengan PAN kabupaten/kota di Rumah Makan Sariwangi , Makassar , Selasa , 30 Desember 2014 .",Zulkifli adalah entitas person
"PAN se-Sulawesi Selatan siap mendukung dan memenangkan Pak Zulkifli , kata Ashabul Kahfi , Ketua PAN Sulawesi Selatan , saat pertemuan konsolidasi Zulkifli Hasan dengan PAN kabupaten/kota di Rumah Makan Sariwangi , Makassar , Selasa , 30 Desember 2014 .",Ashabul Kahfi adalah entitas person
"PAN se-Sulawesi Selatan siap mendukung dan memenangkan Pak Zulkifli , kata Ashabul Kahfi , Ketua PAN Sulawesi Selatan , saat pertemuan konsolidasi Zulkifli Hasan dengan PAN kabupaten/kota di Rumah Makan Sariwangi , Makassar , Selasa , 30 Desember 2014 .",PAN adalah entitas organization
"PAN se-Sulawesi Selatan siap mendukung dan memenangkan Pak Zulkifli , kata Ashabul Kahfi , Ketua PAN Sulawesi Selatan , saat pertemuan konsolidasi Zulkifli Hasan dengan PAN kabupaten/kota di Rumah Makan Sariwangi , Makassar , Selasa , 30 Desember 2014 .",Sulawesi Selatan adalah entitas location
"PAN se-Sulawesi Selatan siap mendukung dan memenangkan Pak Zulkifli , kata Ashabul Kahfi , Ketua PAN Sulawesi Selatan , saat pertemuan konsolidasi Zulkifli Hasan dengan PAN kabupaten/kota di Rumah Makan Sariwangi , Makassar , Selasa , 30 Desember 2014 .",Zulkifli Hasan adalah entitas person
"PAN se-Sulawesi Selatan siap mendukung dan memenangkan Pak Zulkifli , kata Ashabul Kahfi , Ketua PAN Sulawesi Selatan , saat pertemuan konsolidasi Zulkifli Hasan dengan PAN kabupaten/kota di Rumah Makan Sariwangi , Makassar , Selasa , 30 Desember 2014 .",PAN adalah entitas organization
"PAN se-Sulawesi Selatan siap mendukung dan memenangkan Pak Zulkifli , kata Ashabul Kahfi , Ketua PAN Sulawesi Selatan , saat pertemuan konsolidasi Zulkifli Hasan dengan PAN kabupaten/kota di Rumah Makan Sariwangi , Makassar , Selasa , 30 Desember 2014 .",Rumah Makan Sariwangi adalah entitas location
"PAN se-Sulawesi Selatan siap mendukung dan memenangkan Pak Zulkifli , kata Ashabul Kahfi , Ketua PAN Sulawesi Selatan , saat pertemuan konsolidasi Zulkifli Hasan dengan PAN kabupaten/kota di Rumah Makan Sariwangi , Makassar , Selasa , 30 Desember 2014 .",Makassar adalah entitas location
"Artis lain yang diusung PPP adalah Mat Solar , Syarif Kasim , Rahman Yakub , Ratih Sanggarwati , dan Okky Asokawati .",PPP adalah entitas organization
"Artis lain yang diusung PPP adalah Mat Solar , Syarif Kasim , Rahman Yakub , Ratih Sanggarwati , dan Okky Asokawati .",Mat Solar adalah entitas person
"Artis lain yang diusung PPP adalah Mat Solar , Syarif Kasim , Rahman Yakub , Ratih Sanggarwati , dan Okky Asokawati .",Syarif Kasim adalah entitas person
"Artis lain yang diusung PPP adalah Mat Solar , Syarif Kasim , Rahman Yakub , Ratih Sanggarwati , dan Okky Asokawati .",Rahman Yakub adalah entitas person
"Artis lain yang diusung PPP adalah Mat Solar , Syarif Kasim , Rahman Yakub , Ratih Sanggarwati , dan Okky Asokawati .",Ratih Sanggarwati adalah entitas person
"Artis lain yang diusung PPP adalah Mat Solar , Syarif Kasim , Rahman Yakub , Ratih Sanggarwati , dan Okky Asokawati .",Okky Asokawati adalah entitas person
"Kementerian pertahanan Finlandia mengatakan sehari lalu pihaknya mencurigai pesawat negara Rusia memasuki wilayah udaranya di atas Teluk Finlandia tanpa izin pada Sabtu sore .",Kementerian pertahanan Finlandia adalah entitas organization
"Kementerian pertahanan Finlandia mengatakan sehari lalu pihaknya mencurigai pesawat negara Rusia memasuki wilayah udaranya di atas Teluk Finlandia tanpa izin pada Sabtu sore .",Teluk Finlandia adalah entitas location
"Marwan yang juga Ketua Fraksi PKB DPR ini yakin , loyalitas kader maupun konstituen PKB sendiri tidak akan luntur begitu saja , dan mengalihkan dukungan ke PKBI .",Marwan adalah entitas person
"Marwan yang juga Ketua Fraksi PKB DPR ini yakin , loyalitas kader maupun konstituen PKB sendiri tidak akan luntur begitu saja , dan mengalihkan dukungan ke PKBI .",PKB DPR adalah entitas organization
"Marwan yang juga Ketua Fraksi PKB DPR ini yakin , loyalitas kader maupun konstituen PKB sendiri tidak akan luntur begitu saja , dan mengalihkan dukungan ke PKBI .",PKB adalah entitas organization
"Marwan yang juga Ketua Fraksi PKB DPR ini yakin , loyalitas kader maupun konstituen PKB sendiri tidak akan luntur begitu saja , dan mengalihkan dukungan ke PKBI .",PKBI adalah entitas organization
"Akbar mengatakan kebutuhan investasi infrastruktur itu dapat disediakan 25 persen dari Anggaran Pendapatan Belanja Nasional (APBN) atau sebesar Rp1.638 triliun .",Akbar adalah entitas person
"Warga setempat akan lebih mudah mengidentifikasi fitur kota daripada mereka yang tidak tinggal di sana , kata Sanchez .",Sanchez adalah entitas person
"Tapi dari kacamata politik , ada ketidaklaziman , padahal baru dilantik , belum ada konsolidasi internal di Kemenkumham , tiba-tiba keluarkan SK . Dari sisi politik , ada keputusan politik luar biasa dampaknya , kata Didik .",Kemenkumham adalah entitas organization
"Tapi dari kacamata politik , ada ketidaklaziman , padahal baru dilantik , belum ada konsolidasi internal di Kemenkumham , tiba-tiba keluarkan SK . Dari sisi politik , ada keputusan politik luar biasa dampaknya , kata Didik .",Didik adalah entitas person
"BPS melaporkan , dari 45 kota tercatat 31 kota mengalami inflasi dan 14 kota mengalami deflasi , dengan inflasi tertinggi terjadi di Jayapura 1,76 persen dan inflasi terendah di Lhokseumawe dan Sibolga masing-masing 0,01 persen .",BPS adalah entitas organization
"BPS melaporkan , dari 45 kota tercatat 31 kota mengalami inflasi dan 14 kota mengalami deflasi , dengan inflasi tertinggi terjadi di Jayapura 1,76 persen dan inflasi terendah di Lhokseumawe dan Sibolga masing-masing 0,01 persen .",Jayapura adalah entitas location
"BPS melaporkan , dari 45 kota tercatat 31 kota mengalami inflasi dan 14 kota mengalami deflasi , dengan inflasi tertinggi terjadi di Jayapura 1,76 persen dan inflasi terendah di Lhokseumawe dan Sibolga masing-masing 0,01 persen .",Lhokseumawe adalah entitas location
"BPS melaporkan , dari 45 kota tercatat 31 kota mengalami inflasi dan 14 kota mengalami deflasi , dengan inflasi tertinggi terjadi di Jayapura 1,76 persen dan inflasi terendah di Lhokseumawe dan Sibolga masing-masing 0,01 persen .",Sibolga adalah entitas location
"Atas perubahan sikap Golkar itulah SBY menyeru pimpinan partainya agar merapat ke koalisi Joko Widodo supaya perpu pilkada tidak ditolak DPR .",Golkar adalah entitas organization
"Atas perubahan sikap Golkar itulah SBY menyeru pimpinan partainya agar merapat ke koalisi Joko Widodo supaya perpu pilkada tidak ditolak DPR .",SBY adalah entitas person
"Atas perubahan sikap Golkar itulah SBY menyeru pimpinan partainya agar merapat ke koalisi Joko Widodo supaya perpu pilkada tidak ditolak DPR .",Joko Widodo adalah entitas person
"Atas perubahan sikap Golkar itulah SBY menyeru pimpinan partainya agar merapat ke koalisi Joko Widodo supaya perpu pilkada tidak ditolak DPR .",DPR adalah entitas organization
"Di Indonesia , permasalahan sosial relatif masih tinggi .",Indonesia adalah entitas location
"Paling bawah , pasangan Dikdik M Arief Mansur - Cecep Nana Suryana Toyib (Dikdik-Toyib) 1,72 persen .",Dikdik M Arief Mansur adalah entitas person
"Paling bawah , pasangan Dikdik M Arief Mansur - Cecep Nana Suryana Toyib (Dikdik-Toyib) 1,72 persen .",Cecep Nana Suryana Toyib (Dikdik-Toyib) adalah entitas person
"Masih menurut Saan , fraksi-fraksi di Komisi III juga tidak meragukan kompetensi , integritas , serta independensi Bambang yang berlatar belakang advokat dan aktif dalam lembaga pemberantasan korupsi .",Saan adalah entitas person
"Masih menurut Saan , fraksi-fraksi di Komisi III juga tidak meragukan kompetensi , integritas , serta independensi Bambang yang berlatar belakang advokat dan aktif dalam lembaga pemberantasan korupsi .",Bambang adalah entitas person
"Beberapa eksekusi lainnya yang dilakukan dalam beberapa hari belakangan ini , dihukum atas kejahatan-kejahatan berkisar dari pembentukan satu jaringan teroris dan membuat bom tanpa izin sampai pada penyerangan terhadap para personil polisi , lapor Xinhua .",Xinhua adalah entitas organization
"Hanung mengatakan untuk pemangkasan harian di setiap SPBU jenis premium mencapai 5% , sedangkan untuk BBM solar subsidi jumlahnya yang dipangkas 10%-15% .",Hanung adalah entitas person
"Hanung mengatakan untuk pemangkasan harian di setiap SPBU jenis premium mencapai 5% , sedangkan untuk BBM solar subsidi jumlahnya yang dipangkas 10%-15% .",SPBU adalah entitas location
"Mudah-mudahan dengan pertemuan tersebut , apalagi dengan pernyataan Prabowo akan mendukung pemerintahan Jokowi akan semakin mencairkan hubungan antara pemerintah dan parlemen , juga antara fraksi-fraksi KIH dengan KMP , kata Basarah .",Prabowo adalah entitas person
"Mudah-mudahan dengan pertemuan tersebut , apalagi dengan pernyataan Prabowo akan mendukung pemerintahan Jokowi akan semakin mencairkan hubungan antara pemerintah dan parlemen , juga antara fraksi-fraksi KIH dengan KMP , kata Basarah .",Jokowi adalah entitas person
"Mudah-mudahan dengan pertemuan tersebut , apalagi dengan pernyataan Prabowo akan mendukung pemerintahan Jokowi akan semakin mencairkan hubungan antara pemerintah dan parlemen , juga antara fraksi-fraksi KIH dengan KMP , kata Basarah .",KIH adalah entitas organization
"Mudah-mudahan dengan pertemuan tersebut , apalagi dengan pernyataan Prabowo akan mendukung pemerintahan Jokowi akan semakin mencairkan hubungan antara pemerintah dan parlemen , juga antara fraksi-fraksi KIH dengan KMP , kata Basarah .",KMP adalah entitas organization
"Mudah-mudahan dengan pertemuan tersebut , apalagi dengan pernyataan Prabowo akan mendukung pemerintahan Jokowi akan semakin mencairkan hubungan antara pemerintah dan parlemen , juga antara fraksi-fraksi KIH dengan KMP , kata Basarah .",Basarah adalah entitas person
"Made pun berharap agar calon ketua umum nantinya dipilih secara musyawarah sehingga bisa lebih mensolidkan partai .",Made adalah entitas person
"Pemerintah Barat , termasuk Amerika Serikat dan Inggris , mencoba menumbangkan Presiden Robert Mugabe dengan membiayai Gerakan Perubahan Demokratik (MDC) , kata pemerintah Zimbabwe hari Rabu .",Robert Mugabe adalah entitas person
"Pemerintah Barat , termasuk Amerika Serikat dan Inggris , mencoba menumbangkan Presiden Robert Mugabe dengan membiayai Gerakan Perubahan Demokratik (MDC) , kata pemerintah Zimbabwe hari Rabu .",Gerakan Perubahan Demokratik (MDC) adalah entitas organization
"Rwanda memunyai 2.000 tentara dalam kehadiran Afrika Bersatu berkekuatan 7.000 tentara itu di Darfur , tapi pasukan tersebut dicela , karena gagal menghentikan pertumpahan darah di daerah itu .",Darfur adalah entitas location
"Partai Golkar berharap , proses pelaksanaan Pemilu 2014 mendatang adalah Pemilu terakhir menuju sistem pemerintahan presidensial yang sesungguhnya .",Partai Golkar adalah entitas organization
"Mesa terbang ke 42 kota di New Mexico , Arizona , Wyoming , Colorado dan Texas .",Mesa adalah entitas organization
"Mesa terbang ke 42 kota di New Mexico , Arizona , Wyoming , Colorado dan Texas .",New Mexico adalah entitas location
"Mesa terbang ke 42 kota di New Mexico , Arizona , Wyoming , Colorado dan Texas .",Arizona adalah entitas location
"Mesa terbang ke 42 kota di New Mexico , Arizona , Wyoming , Colorado dan Texas .",Wyoming adalah entitas location
"Mesa terbang ke 42 kota di New Mexico , Arizona , Wyoming , Colorado dan Texas .",Colorado adalah entitas location
"Mesa terbang ke 42 kota di New Mexico , Arizona , Wyoming , Colorado dan Texas .",Texas adalah entitas location
"Didik menyebutkan , keluarnya SK tersebut merupakan kewenangan Menkumham .",Didik adalah entitas person
"Pengacara senior ini juga mengklaim tidak ada satupun partai politik yang menjagokan Jokowi menjadi Presiden tahun 2014 mendatang , bahkan PDI Perjuangan sekalipun .",Jokowi adalah entitas person
"Pengacara senior ini juga mengklaim tidak ada satupun partai politik yang menjagokan Jokowi menjadi Presiden tahun 2014 mendatang , bahkan PDI Perjuangan sekalipun .",PDI Perjuangan adalah entitas organization
"Anggota Komisi I DPR , mengatakan partai berlambang pohon beringin tersebut membuka koalisi dengan partai manapun .",DPR adalah entitas organization
"Manuver Golkar kami sudah tahu , itu bagian dari permainan politik . Golkar itu kan pemain politik yang sudah matang , ujarnya kepada Tempo , Senin 2 April 2012 .",Golkar adalah entitas organization
"Manuver Golkar kami sudah tahu , itu bagian dari permainan politik . Golkar itu kan pemain politik yang sudah matang , ujarnya kepada Tempo , Senin 2 April 2012 .",Golkar adalah entitas organization
"Manuver Golkar kami sudah tahu , itu bagian dari permainan politik . Golkar itu kan pemain politik yang sudah matang , ujarnya kepada Tempo , Senin 2 April 2012 .",Tempo adalah entitas organization
"Pihak BEI pun meyakinkan bahwa BEI telah menginstalasikan sistem DRC yang sesuai dengan ketentuan standard internasional , yakni lokasi fisik gedung tersendiri yang terletak sejarak minimum 30 km dari letak gedung BEI di Sudirman CBD di Jakarta .",BEI adalah entitas organization
"Pihak BEI pun meyakinkan bahwa BEI telah menginstalasikan sistem DRC yang sesuai dengan ketentuan standard internasional , yakni lokasi fisik gedung tersendiri yang terletak sejarak minimum 30 km dari letak gedung BEI di Sudirman CBD di Jakarta .",BEI adalah entitas organization
"Pihak BEI pun meyakinkan bahwa BEI telah menginstalasikan sistem DRC yang sesuai dengan ketentuan standard internasional , yakni lokasi fisik gedung tersendiri yang terletak sejarak minimum 30 km dari letak gedung BEI di Sudirman CBD di Jakarta .",BEI adalah entitas organization
"Pihak BEI pun meyakinkan bahwa BEI telah menginstalasikan sistem DRC yang sesuai dengan ketentuan standard internasional , yakni lokasi fisik gedung tersendiri yang terletak sejarak minimum 30 km dari letak gedung BEI di Sudirman CBD di Jakarta .",Sudirman CBD adalah entitas location
"Pihak BEI pun meyakinkan bahwa BEI telah menginstalasikan sistem DRC yang sesuai dengan ketentuan standard internasional , yakni lokasi fisik gedung tersendiri yang terletak sejarak minimum 30 km dari letak gedung BEI di Sudirman CBD di Jakarta .",Jakarta adalah entitas location
"Menurut Cut Meutia , binatang ini dikenal dengan nama Solenodon , yang termasuk hewan langka yang memiliki bisa seperti ular .",Cut Meutia adalah entitas person
"Hewan Solenodon ini memiliki air liur beracun berbisa sehingga bisa menyuntik mangsanya hingga menyebabkan kematian , ujar Diah pula .",Diah adalah entitas person
"Menurut Basarah , Presiden tak bisa begitu saja membatalkan pelantikan Budi karena sudah disetujui oleh DPR .",Basarah adalah entitas person
"Menurut Basarah , Presiden tak bisa begitu saja membatalkan pelantikan Budi karena sudah disetujui oleh DPR .",Budi adalah entitas person
"Menurut Basarah , Presiden tak bisa begitu saja membatalkan pelantikan Budi karena sudah disetujui oleh DPR .",DPR adalah entitas organization
"Mr Smith mengatakan iklan komersial Bill of Rights , yang meniupkan tema kemerdekaan dan kebebasan ekspresi , tidak dirancang untuk memiliki daya tarik khusus bagi perokok .",Mr Smith adalah entitas person
"itu mungkin butuh waktu , tegas Perdana Menteri Israel Benjamin Netanyahu mengenai operasi yang dimulai sejak 8 Juli itu .",Benjamin Netanyahu adalah entitas person
"Pekerjaan ini membuat kita seperti Charles Darwin yang baru saja tiba di sebuah pulau yang belum pernah didatangi .",Charles Darwin adalah entitas person
"Bagi Parjo , komputer tersebut sangat membantu memperlancar urusan pemerintahan .",Parjo adalah entitas person
"Semtamu , yang melarikan diri dari Uganda tahun 1970-an , sekarang pendeta kedua tertinggi di Gereja Inggris , setelah Uskup Agung Canterbury Rowan Williams .",Semtamu adalah entitas person
"Semtamu , yang melarikan diri dari Uganda tahun 1970-an , sekarang pendeta kedua tertinggi di Gereja Inggris , setelah Uskup Agung Canterbury Rowan Williams .",Uganda adalah entitas location
"Semtamu , yang melarikan diri dari Uganda tahun 1970-an , sekarang pendeta kedua tertinggi di Gereja Inggris , setelah Uskup Agung Canterbury Rowan Williams .",Gereja Inggris adalah entitas location
"Semtamu , yang melarikan diri dari Uganda tahun 1970-an , sekarang pendeta kedua tertinggi di Gereja Inggris , setelah Uskup Agung Canterbury Rowan Williams .",Rowan Williams adalah entitas person
"Kota yang akan menjadi tuan rumah KLB dipastikan adalah Denpasar .",Denpasar adalah entitas location
"Menghadapi kemungkinan dampak terburuk karena badai Matahari , NASA melakukan beberapa langkah penyelamatan .",NASA adalah entitas organization
"Guruh berbagi sedikit cerita mengenai sosok Suhardi sebagai politikus .",Guruh adalah entitas person
"Guruh berbagi sedikit cerita mengenai sosok Suhardi sebagai politikus .",Suhardi adalah entitas person
"Unjuk rasa massa Prabowo - Hatta di sekitar patung kuda , Jakarta Pusat sempat ricuh karena massa memaksa mendekati gedung MK yang harusnya steril .",Prabowo adalah entitas person
"Unjuk rasa massa Prabowo - Hatta di sekitar patung kuda , Jakarta Pusat sempat ricuh karena massa memaksa mendekati gedung MK yang harusnya steril .",Hatta adalah entitas person
"Unjuk rasa massa Prabowo - Hatta di sekitar patung kuda , Jakarta Pusat sempat ricuh karena massa memaksa mendekati gedung MK yang harusnya steril .",Jakarta Pusat adalah entitas location
"Unjuk rasa massa Prabowo - Hatta di sekitar patung kuda , Jakarta Pusat sempat ricuh karena massa memaksa mendekati gedung MK yang harusnya steril .",MK adalah entitas organization
"Kedua Mendur Bersaudara ini lantas membawa kamera mereka dan mengambil rute terpisah menuju kediaman Soekarno .",Mendur adalah entitas person
"Kedua Mendur Bersaudara ini lantas membawa kamera mereka dan mengambil rute terpisah menuju kediaman Soekarno .",kediaman Soekarno adalah entitas location
"Dewan Pimpinan Daerah Partai Demokrat Bali menyatakan kesiapannya menyelenggarakan Kongres Luar Biasa (KLB) yang rencananya akan dilakukan pada akhir bulan Maret ini .",Partai Demokrat adalah entitas organization
"Saat ini entitas untuk menaungi anak usaha Medco di luar negeri telah disiapkan dengan nama Medco Global .",Medco adalah entitas organization
"Saat ini entitas untuk menaungi anak usaha Medco di luar negeri telah disiapkan dengan nama Medco Global .",Medco Global adalah entitas organization
"Tiongkok mengeksekusi delapan orang karena melakukan sejumlah serangan teroris di wilayah Xinjiang termasuk tiga orang yang menjadi otak satu tabrakan mobil di Taman Tiananmen Beijing tahun 2013 , lapor media pemerintah , Minggu (24/8) .",Xinjiang adalah entitas location
"Tiongkok mengeksekusi delapan orang karena melakukan sejumlah serangan teroris di wilayah Xinjiang termasuk tiga orang yang menjadi otak satu tabrakan mobil di Taman Tiananmen Beijing tahun 2013 , lapor media pemerintah , Minggu (24/8) .",Taman Tiananmen Beijing adalah entitas location
"Berdasarkan prakiraan ini , badan penerbangan sipil mungkin mengeluarkan satu peringatan tetapi adalah tanggung jawab maskapai-maskapai penerbangan apakah mereka akan beroperasi dan bangaimana mereka akan menyesuaikan jadwal penerbangan mereka , kata Eurocontrol .",badan penerbangan sipil adalah entitas organization
"Berdasarkan prakiraan ini , badan penerbangan sipil mungkin mengeluarkan satu peringatan tetapi adalah tanggung jawab maskapai-maskapai penerbangan apakah mereka akan beroperasi dan bangaimana mereka akan menyesuaikan jadwal penerbangan mereka , kata Eurocontrol .",Eurocontrol adalah entitas person
"Publik kata Ruhut jangan sampai tertipu oleh upaya pencitraan yang terus dibangunnya lewat banyak media massa demi meraih kursi nomor satu di Indonesia .",Ruhut adalah entitas person
"Publik kata Ruhut jangan sampai tertipu oleh upaya pencitraan yang terus dibangunnya lewat banyak media massa demi meraih kursi nomor satu di Indonesia .",Indonesia adalah entitas location
"Oh , ternyata ada gumpalan-gumpalan kelompok yang lingkupi dia , ada Sudirman Said , Rini (Soemarno) , Sofyan Djalil , kok bisa-bisanya tangani ekonomi? Sekolah dimana nih? Nah yang begini-begini akhirnya mengganggu pemerintahan itu , berdampak pada kebijakan turunannya , tutur Effendi .",Sudirman Said adalah entitas person
"Oh , ternyata ada gumpalan-gumpalan kelompok yang lingkupi dia , ada Sudirman Said , Rini (Soemarno) , Sofyan Djalil , kok bisa-bisanya tangani ekonomi? Sekolah dimana nih? Nah yang begini-begini akhirnya mengganggu pemerintahan itu , berdampak pada kebijakan turunannya , tutur Effendi .",Rini (Soemarno) adalah entitas person
"Oh , ternyata ada gumpalan-gumpalan kelompok yang lingkupi dia , ada Sudirman Said , Rini (Soemarno) , Sofyan Djalil , kok bisa-bisanya tangani ekonomi? Sekolah dimana nih? Nah yang begini-begini akhirnya mengganggu pemerintahan itu , berdampak pada kebijakan turunannya , tutur Effendi .",Sofyan Djalil adalah entitas person
"Oh , ternyata ada gumpalan-gumpalan kelompok yang lingkupi dia , ada Sudirman Said , Rini (Soemarno) , Sofyan Djalil , kok bisa-bisanya tangani ekonomi? Sekolah dimana nih? Nah yang begini-begini akhirnya mengganggu pemerintahan itu , berdampak pada kebijakan turunannya , tutur Effendi .",Effendi adalah entitas person
"Sumber Tempo di Senayan menyebut , laporan itu ada kaitannya dengan laporan Ketua DPR kepada Badan Kehormatan terhadap anggota Badan Anggaran dari Fraksi Partai Amanat Nasional , Wa Ode Nurhayati .",Tempo adalah entitas organization
"Sumber Tempo di Senayan menyebut , laporan itu ada kaitannya dengan laporan Ketua DPR kepada Badan Kehormatan terhadap anggota Badan Anggaran dari Fraksi Partai Amanat Nasional , Wa Ode Nurhayati .",Senayan adalah entitas location
"Sumber Tempo di Senayan menyebut , laporan itu ada kaitannya dengan laporan Ketua DPR kepada Badan Kehormatan terhadap anggota Badan Anggaran dari Fraksi Partai Amanat Nasional , Wa Ode Nurhayati .",DPR adalah entitas organization
"Sumber Tempo di Senayan menyebut , laporan itu ada kaitannya dengan laporan Ketua DPR kepada Badan Kehormatan terhadap anggota Badan Anggaran dari Fraksi Partai Amanat Nasional , Wa Ode Nurhayati .",Badan Kehormatan adalah entitas organization
"Sumber Tempo di Senayan menyebut , laporan itu ada kaitannya dengan laporan Ketua DPR kepada Badan Kehormatan terhadap anggota Badan Anggaran dari Fraksi Partai Amanat Nasional , Wa Ode Nurhayati .",Badan Anggaran adalah entitas organization
"Sumber Tempo di Senayan menyebut , laporan itu ada kaitannya dengan laporan Ketua DPR kepada Badan Kehormatan terhadap anggota Badan Anggaran dari Fraksi Partai Amanat Nasional , Wa Ode Nurhayati .",Partai Amanat Nasional adalah entitas organization
"Sumber Tempo di Senayan menyebut , laporan itu ada kaitannya dengan laporan Ketua DPR kepada Badan Kehormatan terhadap anggota Badan Anggaran dari Fraksi Partai Amanat Nasional , Wa Ode Nurhayati .",Wa Ode Nurhayati adalah entitas person
"Wajar saja jika beberapa anggota DPR melakukan Hak Interpelasi akibat kecerobohan Menkum dan HAM , ungkapnya .",DPR adalah entitas organization
"Menurut Slamet , salah satu hal yang harus dikedepankan setelah proses pemilu usai adalah sikap legowo (ikhlas) dan saling memaafkan .",Slamet adalah entitas person
"Dalam dakwaan Sjahril , uang itu belum sempat diserahkan lantaran Susno tak lagi menjabat Kabareskrim Polri .",Sjahril adalah entitas person
"Dalam dakwaan Sjahril , uang itu belum sempat diserahkan lantaran Susno tak lagi menjabat Kabareskrim Polri .",Susno adalah entitas person
"Dalam dakwaan Sjahril , uang itu belum sempat diserahkan lantaran Susno tak lagi menjabat Kabareskrim Polri .",Polri adalah entitas organization
"Saur Marlina Manurung (42) atau yang dikenal dengan nama Butet Manurung memperoleh penghargaan Ramon Magsaysay Award .",Saur Marlina Manurung adalah entitas person
"Saur Marlina Manurung (42) atau yang dikenal dengan nama Butet Manurung memperoleh penghargaan Ramon Magsaysay Award .",Butet Manurung adalah entitas person
"Sepasang peminat budaya yang membeli tiket balet di Budapest cukup membayar 15 , sedangkan di Warsawa 20 .",Budapest adalah entitas location
"Sepasang peminat budaya yang membeli tiket balet di Budapest cukup membayar 15 , sedangkan di Warsawa 20 .",Warsawa adalah entitas location
"Keputusan Presiden tersebut tentu saja akan menyulitkan posisi Fraksi PDI-Perjuangan sebagai fraksi partai pemerintah di DPR untuk membela kebijakan Presiden Jokowi , kata Ahmad Basarah saat dihubungi , Rabu (18/2/2015) .",PDI-Perjuangan adalah entitas organization
"Keputusan Presiden tersebut tentu saja akan menyulitkan posisi Fraksi PDI-Perjuangan sebagai fraksi partai pemerintah di DPR untuk membela kebijakan Presiden Jokowi , kata Ahmad Basarah saat dihubungi , Rabu (18/2/2015) .",DPR adalah entitas organization
"Keputusan Presiden tersebut tentu saja akan menyulitkan posisi Fraksi PDI-Perjuangan sebagai fraksi partai pemerintah di DPR untuk membela kebijakan Presiden Jokowi , kata Ahmad Basarah saat dihubungi , Rabu (18/2/2015) .",Jokowi adalah entitas person
"Keputusan Presiden tersebut tentu saja akan menyulitkan posisi Fraksi PDI-Perjuangan sebagai fraksi partai pemerintah di DPR untuk membela kebijakan Presiden Jokowi , kata Ahmad Basarah saat dihubungi , Rabu (18/2/2015) .",Ahmad Basarah adalah entitas person
