source sentence,answer sentence
"73 d.a. weibring , brad bryant , craig parry ( australia ) ,","weibring , is not a named entity"
"73 d.a. weibring , brad bryant , craig parry ( australia ) ,",", brad is not a named entity"
"73 d.a. weibring , brad bryant , craig parry ( australia ) ,","weibring , is not a named entity"
"stewart ginn ( australia ) , corey pavin , craig stadler , mark",stewart ginn is a person entity
"stewart ginn ( australia ) , corey pavin , craig stadler , mark",australia is a location entity
"stewart ginn ( australia ) , corey pavin , craig stadler , mark",corey pavin is a person entity
"stewart ginn ( australia ) , corey pavin , craig stadler , mark",craig stadler is a person entity
"stewart ginn ( australia ) , corey pavin , craig stadler , mark",mark is a person entity
"stewart ginn ( australia ) , corey pavin , craig stadler , mark",", is not a named entity"
"stewart ginn ( australia ) , corey pavin , craig stadler , mark","stadler , is not a named entity"
"stewart ginn ( australia ) , corey pavin , craig stadler , mark",") , is not a named entity"
"stewart ginn ( australia ) , corey pavin , craig stadler , mark",pavin is not a named entity
"stewart ginn ( australia ) , corey pavin , craig stadler , mark","stadler , is not a named entity"
"stewart ginn ( australia ) , corey pavin , craig stadler , mark",", corey is not a named entity"
"stewart ginn ( australia ) , corey pavin , craig stadler , mark",", craig is not a named entity"
"o'meara , fred couples",o'meara is a person entity
"o'meara , fred couples",fred couples is a person entity
"o'meara , fred couples",couples is not a named entity
"o'meara , fred couples",", is not a named entity"
"74 paul stankowski , costantino rocca ( italy )",paul stankowski is a person entity
"74 paul stankowski , costantino rocca ( italy )",costantino rocca is a person entity
"74 paul stankowski , costantino rocca ( italy )",italy is a location entity
"74 paul stankowski , costantino rocca ( italy )",rocca ( is not a named entity
"74 paul stankowski , costantino rocca ( italy )",74 paul is not a named entity
"74 paul stankowski , costantino rocca ( italy )",stankowski is not a named entity
"74 paul stankowski , costantino rocca ( italy )",", costantino is not a named entity"
"75 jim furyk , satoshi higashi ( japan ) , willie wood , shigeki",jim furyk is a person entity
"75 jim furyk , satoshi higashi ( japan ) , willie wood , shigeki",satoshi higashi is a person entity
"75 jim furyk , satoshi higashi ( japan ) , willie wood , shigeki",japan is a location entity
"75 jim furyk , satoshi higashi ( japan ) , willie wood , shigeki",willie wood is a person entity
"75 jim furyk , satoshi higashi ( japan ) , willie wood , shigeki",shigeki is a person entity
"75 jim furyk , satoshi higashi ( japan ) , willie wood , shigeki",75 jim is not a named entity
"75 jim furyk , satoshi higashi ( japan ) , willie wood , shigeki",", satoshi is not a named entity"
"75 jim furyk , satoshi higashi ( japan ) , willie wood , shigeki",higashi is not a named entity
"75 jim furyk , satoshi higashi ( japan ) , willie wood , shigeki",higashi is not a named entity
"75 jim furyk , satoshi higashi ( japan ) , willie wood , shigeki",75 jim is not a named entity
"75 jim furyk , satoshi higashi ( japan ) , willie wood , shigeki",") , is not a named entity"
maruyama ( japan ),maruyama is a person entity
maruyama ( japan ),japan is a location entity
maruyama ( japan ),( is not a named entity
76 scott mccarron,scott mccarron is a person entity
"77 wayne westner ( south africa ) , steve schneiter",wayne westner is a person entity
"77 wayne westner ( south africa ) , steve schneiter",south africa is a location entity
"77 wayne westner ( south africa ) , steve schneiter",steve schneiter is a person entity
"77 wayne westner ( south africa ) , steve schneiter",") , is not a named entity"
"77 wayne westner ( south africa ) , steve schneiter",") , is not a named entity"
"77 wayne westner ( south africa ) , steve schneiter",westner ( is not a named entity
"77 wayne westner ( south africa ) , steve schneiter",westner ( is not a named entity
79 tom watson,tom watson is a person entity
79 tom watson,79 tom is not a named entity
81 seiki okuda ( japan ),seiki okuda is a person entity
81 seiki okuda ( japan ),japan is a location entity
81 seiki okuda ( japan ),okuda ( is not a named entity
soccer - gloria bistrita beat 2-1 f.c. valletta .,gloria bistrita is an organization entity
soccer - gloria bistrita beat 2-1 f.c. valletta .,f.c. valletta is an organization entity
soccer - gloria bistrita beat 2-1 f.c. valletta .,2-1 f.c. is not a named entity
bistrita 1996-08-22,bistrita is a location entity
bistrita 1996-08-22,1996-08-22 is not a named entity
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",gloria bistrita is an organization entity
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",romania is a location entity
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",f.c. valletta is an organization entity
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",malta is a location entity
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",cup winners cup is an other entity
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",preliminary round is not a named entity
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",second is not a named entity
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",thursday . is not a named entity
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",) is not a named entity
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .","cup match , is not a named entity"
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",", is not a named entity"
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",( romania is not a named entity
"gloria bistrita ( romania ) beat 2-1 ( halftime 1-1 ) f.c. valletta ( malta ) in their cup winners cup match , second leg of the preliminary round , on thursday .",) is not a named entity
"gloria bistrita - ilie lazar ( 32nd ) , eugen voica ( 84th )",gloria bistrita is an organization entity
"gloria bistrita - ilie lazar ( 32nd ) , eugen voica ( 84th )",ilie lazar is a person entity
"gloria bistrita - ilie lazar ( 32nd ) , eugen voica ( 84th )",eugen voica is a person entity
"gloria bistrita - ilie lazar ( 32nd ) , eugen voica ( 84th )",- ilie is not a named entity
"gloria bistrita - ilie lazar ( 32nd ) , eugen voica ( 84th )",( 84th is not a named entity
"gloria bistrita - ilie lazar ( 32nd ) , eugen voica ( 84th )",lazar ( is not a named entity
"gloria bistrita - ilie lazar ( 32nd ) , eugen voica ( 84th )",lazar ( is not a named entity
f.c. la valletta - gilbert agius ( 24th ),f.c. la valletta is an organization entity
f.c. la valletta - gilbert agius ( 24th ),gilbert agius is a person entity
f.c. la valletta - gilbert agius ( 24th ),( 24th ) is not a named entity
f.c. la valletta - gilbert agius ( 24th ),la valletta is not a named entity
f.c. la valletta - gilbert agius ( 24th ),la valletta - is not a named entity
gloria bistrita won 4-2 on aggregate and qualified for the first round of the cup winners cup .,gloria bistrita is an organization entity
gloria bistrita won 4-2 on aggregate and qualified for the first round of the cup winners cup .,cup winners cup is an other entity
gloria bistrita won 4-2 on aggregate and qualified for the first round of the cup winners cup .,won 4-2 is not a named entity
gloria bistrita won 4-2 on aggregate and qualified for the first round of the cup winners cup .,on aggregate and is not a named entity
gloria bistrita won 4-2 on aggregate and qualified for the first round of the cup winners cup .,round of is not a named entity
reuter,reuter is a person entity
horse racing - pivotal ends 25-year wait for trainer prescott .,pivotal is a person entity
horse racing - pivotal ends 25-year wait for trainer prescott .,prescott is a person entity
horse racing - pivotal ends 25-year wait for trainer prescott .,ends is not a named entity
horse racing - pivotal ends 25-year wait for trainer prescott .,horse is not a named entity
horse racing - pivotal ends 25-year wait for trainer prescott .,racing is not a named entity
"york , england 1996-08-22",york is a location entity
"york , england 1996-08-22",england is a location entity
"york , england 1996-08-22",", is not a named entity"
"sir mark prescott landed his first group one victory in 25 years as a trainer when his top sprinter pivotal , a 100-30 chance , won the nunthorpe stakes on thursday .",mark prescott is a person entity
"sir mark prescott landed his first group one victory in 25 years as a trainer when his top sprinter pivotal , a 100-30 chance , won the nunthorpe stakes on thursday .",pivotal is a person entity
"sir mark prescott landed his first group one victory in 25 years as a trainer when his top sprinter pivotal , a 100-30 chance , won the nunthorpe stakes on thursday .",nunthorpe stakes is an other entity
"sir mark prescott landed his first group one victory in 25 years as a trainer when his top sprinter pivotal , a 100-30 chance , won the nunthorpe stakes on thursday .",thursday . is not a named entity
"sir mark prescott landed his first group one victory in 25 years as a trainer when his top sprinter pivotal , a 100-30 chance , won the nunthorpe stakes on thursday .",sprinter pivotal is not a named entity
"sir mark prescott landed his first group one victory in 25 years as a trainer when his top sprinter pivotal , a 100-30 chance , won the nunthorpe stakes on thursday .",his top is not a named entity
"sir mark prescott landed his first group one victory in 25 years as a trainer when his top sprinter pivotal , a 100-30 chance , won the nunthorpe stakes on thursday .",his is not a named entity
"the three-year-old , partnered by veteran george duffield , snatched a short head verdict in the last stride to deny eveningperformance ( 16-1 ) , trained by henry candy and ridden by chris rutter .",george duffield is a person entity
"the three-year-old , partnered by veteran george duffield , snatched a short head verdict in the last stride to deny eveningperformance ( 16-1 ) , trained by henry candy and ridden by chris rutter .",eveningperformance is a person entity
"the three-year-old , partnered by veteran george duffield , snatched a short head verdict in the last stride to deny eveningperformance ( 16-1 ) , trained by henry candy and ridden by chris rutter .",henry candy is a person entity
"the three-year-old , partnered by veteran george duffield , snatched a short head verdict in the last stride to deny eveningperformance ( 16-1 ) , trained by henry candy and ridden by chris rutter .",chris rutter is a person entity
"the three-year-old , partnered by veteran george duffield , snatched a short head verdict in the last stride to deny eveningperformance ( 16-1 ) , trained by henry candy and ridden by chris rutter .",in the is not a named entity
"the three-year-old , partnered by veteran george duffield , snatched a short head verdict in the last stride to deny eveningperformance ( 16-1 ) , trained by henry candy and ridden by chris rutter .",. is not a named entity
"the three-year-old , partnered by veteran george duffield , snatched a short head verdict in the last stride to deny eveningperformance ( 16-1 ) , trained by henry candy and ridden by chris rutter .",candy and is not a named entity
"the three-year-old , partnered by veteran george duffield , snatched a short head verdict in the last stride to deny eveningperformance ( 16-1 ) , trained by henry candy and ridden by chris rutter .",deny eveningperformance is not a named entity
"the three-year-old , partnered by veteran george duffield , snatched a short head verdict in the last stride to deny eveningperformance ( 16-1 ) , trained by henry candy and ridden by chris rutter .",by henry is not a named entity
"hever golf rose ( 11-4 ) , last year 's prix de l ' abbaye winner at longchamp , finished third , a further one and a quarter lengths away with the 7-4 favourite mind games in fourth .",hever golf rose is a person entity
"hever golf rose ( 11-4 ) , last year 's prix de l ' abbaye winner at longchamp , finished third , a further one and a quarter lengths away with the 7-4 favourite mind games in fourth .",prix de l ' abbaye is an other entity
"hever golf rose ( 11-4 ) , last year 's prix de l ' abbaye winner at longchamp , finished third , a further one and a quarter lengths away with the 7-4 favourite mind games in fourth .",longchamp is a location entity
"hever golf rose ( 11-4 ) , last year 's prix de l ' abbaye winner at longchamp , finished third , a further one and a quarter lengths away with the 7-4 favourite mind games in fourth .",mind games is a person entity
"hever golf rose ( 11-4 ) , last year 's prix de l ' abbaye winner at longchamp , finished third , a further one and a quarter lengths away with the 7-4 favourite mind games in fourth .","third , a is not a named entity"
"hever golf rose ( 11-4 ) , last year 's prix de l ' abbaye winner at longchamp , finished third , a further one and a quarter lengths away with the 7-4 favourite mind games in fourth .",games in fourth . is not a named entity
"hever golf rose ( 11-4 ) , last year 's prix de l ' abbaye winner at longchamp , finished third , a further one and a quarter lengths away with the 7-4 favourite mind games in fourth .",7-4 is not a named entity
"hever golf rose ( 11-4 ) , last year 's prix de l ' abbaye winner at longchamp , finished third , a further one and a quarter lengths away with the 7-4 favourite mind games in fourth .",last year is not a named entity
"hever golf rose ( 11-4 ) , last year 's prix de l ' abbaye winner at longchamp , finished third , a further one and a quarter lengths away with the 7-4 favourite mind games in fourth .",. is not a named entity
"hever golf rose ( 11-4 ) , last year 's prix de l ' abbaye winner at longchamp , finished third , a further one and a quarter lengths away with the 7-4 favourite mind games in fourth .",' is not a named entity
"pivotal , a royal ascot winner in june , may now be aimed at this season 's abbaye , europe 's top sprint race .",pivotal is a person entity
"pivotal , a royal ascot winner in june , may now be aimed at this season 's abbaye , europe 's top sprint race .",royal ascot is a person entity
"pivotal , a royal ascot winner in june , may now be aimed at this season 's abbaye , europe 's top sprint race .",abbaye is an other entity
"pivotal , a royal ascot winner in june , may now be aimed at this season 's abbaye , europe 's top sprint race .",europe is a location entity
"pivotal , a royal ascot winner in june , may now be aimed at this season 's abbaye , europe 's top sprint race .",be is not a named entity
"pivotal , a royal ascot winner in june , may now be aimed at this season 's abbaye , europe 's top sprint race .",sprint is not a named entity
"pivotal , a royal ascot winner in june , may now be aimed at this season 's abbaye , europe 's top sprint race .",at is not a named entity
"pivotal , a royal ascot winner in june , may now be aimed at this season 's abbaye , europe 's top sprint race .",. is not a named entity
"pivotal , a royal ascot winner in june , may now be aimed at this season 's abbaye , europe 's top sprint race .",sprint race is not a named entity
"pivotal , a royal ascot winner in june , may now be aimed at this season 's abbaye , europe 's top sprint race .",sprint is not a named entity
"prescott , reluctant to go into the winner 's enclosure until the result of the photo-finish was announced , said : "" twenty-five years and i have never been there so i thought i had better wait a bit longer . """,prescott is a person entity
"prescott , reluctant to go into the winner 's enclosure until the result of the photo-finish was announced , said : "" twenty-five years and i have never been there so i thought i had better wait a bit longer . """,until is not a named entity
"he added : "" it 's very sad to beat henry candy because i am godfather to his daughter . """,henry candy is a person entity
"he added : "" it 's very sad to beat henry candy because i am godfather to his daughter . """,to beat is not a named entity
"like prescott , jack berry , trainer of mind games , had gone into thursday 's race in search of a first group one success after many years around the top of his profession .",prescott is a person entity
"like prescott , jack berry , trainer of mind games , had gone into thursday 's race in search of a first group one success after many years around the top of his profession .",jack berry is a person entity
"like prescott , jack berry , trainer of mind games , had gone into thursday 's race in search of a first group one success after many years around the top of his profession .",mind games is a person entity
"like prescott , jack berry , trainer of mind games , had gone into thursday 's race in search of a first group one success after many years around the top of his profession .",thursday is not a named entity
"like prescott , jack berry , trainer of mind games , had gone into thursday 's race in search of a first group one success after many years around the top of his profession .",", had is not a named entity"
"like prescott , jack berry , trainer of mind games , had gone into thursday 's race in search of a first group one success after many years around the top of his profession .",the top is not a named entity
"like prescott , jack berry , trainer of mind games , had gone into thursday 's race in search of a first group one success after many years around the top of his profession .",in search is not a named entity
"berry said : "" i`m disappointed but i do n't feel suicidal .",berry is a person entity
"berry said : "" i`m disappointed but i do n't feel suicidal .",said is not a named entity
"he ( mind games ) was going as well as any of them one and a half furlongs ( 300 metres ) out but he just did n't quicken . """,mind games is a person entity
"he ( mind games ) was going as well as any of them one and a half furlongs ( 300 metres ) out but he just did n't quicken . """,half furlongs is not a named entity
"york , england 1996-08-22",york is a location entity
"york , england 1996-08-22",england is a location entity
"york , england 1996-08-22",1996-08-22 is not a named entity
"york , england 1996-08-22",", is not a named entity"
"result of the nunthorpe stakes , a group one race for two-year-olds and upwards , run over five furlongs ( 1 km ) on thursday :",nunthorpe stakes is an other entity
"result of the nunthorpe stakes , a group one race for two-year-olds and upwards , run over five furlongs ( 1 km ) on thursday :",km ) is not a named entity
1. pivotal 100-30 ( ridden by george duffield ),pivotal is a person entity
1. pivotal 100-30 ( ridden by george duffield ),george duffield is a person entity
1. pivotal 100-30 ( ridden by george duffield ),100-30 is not a named entity
1. pivotal 100-30 ( ridden by george duffield ),1. pivotal is not a named entity
1. pivotal 100-30 ( ridden by george duffield ),duffield is not a named entity
2. eveningperformance 16-1 ( chris rutter ),eveningperformance is a person entity
2. eveningperformance 16-1 ( chris rutter ),chris rutter is a person entity
2. eveningperformance 16-1 ( chris rutter ),2. eveningperformance is not a named entity
2. eveningperformance 16-1 ( chris rutter ),2. is not a named entity
3. hever golf rose 11-4 ( jason weaver ),hever golf rose is a person entity
3. hever golf rose 11-4 ( jason weaver ),jason weaver is a person entity
3. hever golf rose 11-4 ( jason weaver ),) is not a named entity
3. hever golf rose 11-4 ( jason weaver ),golf rose is not a named entity
3. hever golf rose 11-4 ( jason weaver ),golf rose 11-4 is not a named entity
favourite : mind games ( 7-4 ) finished 4th,mind games is a person entity
favourite : mind games ( 7-4 ) finished 4th,7-4 ) is not a named entity
winner owned by the cheveley park stud and trained by sir,cheveley park stud is an organization entity
winner owned by the cheveley park stud and trained by sir,winner owned by is not a named entity
mark prescott at newmarket .,mark prescott is a person entity
mark prescott at newmarket .,newmarket is a location entity
mark prescott at newmarket .,at newmarket is not a named entity
tennis - results at toshiba classic .,toshiba classic is an other entity
tennis - results at toshiba classic .,- results is not a named entity
"carlsbad , california 1996-08-21",carlsbad is a location entity
"carlsbad , california 1996-08-21",california is a location entity
"carlsbad , california 1996-08-21",", is not a named entity"
"carlsbad , california 1996-08-21",", is not a named entity"
"$ 450,000 toshiba classic tennis tournament on wednesday",toshiba classic is an other entity
"$ 450,000 toshiba classic tennis tournament on wednesday",wednesday is not a named entity
1 - arantxa sanchez vicario ( spain ) beat naoko kijimuta ( japan ),arantxa sanchez vicario is a person entity
1 - arantxa sanchez vicario ( spain ) beat naoko kijimuta ( japan ),spain is a location entity
1 - arantxa sanchez vicario ( spain ) beat naoko kijimuta ( japan ),naoko kijimuta is a person entity
1 - arantxa sanchez vicario ( spain ) beat naoko kijimuta ( japan ),japan is a location entity
1 - arantxa sanchez vicario ( spain ) beat naoko kijimuta ( japan ),) beat naoko is not a named entity
1 - arantxa sanchez vicario ( spain ) beat naoko kijimuta ( japan ),1 is not a named entity
1 - arantxa sanchez vicario ( spain ) beat naoko kijimuta ( japan ),( is not a named entity
4 - kimiko date ( japan ) beat yone kamio ( japan ) 6-2 7-5,kimiko date is a person entity
4 - kimiko date ( japan ) beat yone kamio ( japan ) 6-2 7-5,japan is a location entity
4 - kimiko date ( japan ) beat yone kamio ( japan ) 6-2 7-5,yone kamio is a person entity
4 - kimiko date ( japan ) beat yone kamio ( japan ) 6-2 7-5,beat is not a named entity
4 - kimiko date ( japan ) beat yone kamio ( japan ) 6-2 7-5,( japan is not a named entity
4 - kimiko date ( japan ) beat yone kamio ( japan ) 6-2 7-5,7-5 is not a named entity
sandrine testud ( france ) beat 7 - ai sugiyama ( japan ) 6-3 4-6,sandrine testud is a person entity
sandrine testud ( france ) beat 7 - ai sugiyama ( japan ) 6-3 4-6,france is a location entity
sandrine testud ( france ) beat 7 - ai sugiyama ( japan ) 6-3 4-6,ai sugiyama is a person entity
sandrine testud ( france ) beat 7 - ai sugiyama ( japan ) 6-3 4-6,japan is a location entity
sandrine testud ( france ) beat 7 - ai sugiyama ( japan ) 6-3 4-6,( france is not a named entity
sandrine testud ( france ) beat 7 - ai sugiyama ( japan ) 6-3 4-6,6-3 is not a named entity
sandrine testud ( france ) beat 7 - ai sugiyama ( japan ) 6-3 4-6,beat is not a named entity
sandrine testud ( france ) beat 7 - ai sugiyama ( japan ) 6-3 4-6,sugiyama ( is not a named entity
8 - nathalie tauziat ( france ) beat shi-ting wang ( taiwan ) 6-4,nathalie tauziat is a person entity
8 - nathalie tauziat ( france ) beat shi-ting wang ( taiwan ) 6-4,france is a location entity
8 - nathalie tauziat ( france ) beat shi-ting wang ( taiwan ) 6-4,shi-ting wang is a person entity
8 - nathalie tauziat ( france ) beat shi-ting wang ( taiwan ) 6-4,taiwan is a location entity
8 - nathalie tauziat ( france ) beat shi-ting wang ( taiwan ) 6-4,) 6-4 is not a named entity
8 - nathalie tauziat ( france ) beat shi-ting wang ( taiwan ) 6-4,) is not a named entity
8 - nathalie tauziat ( france ) beat shi-ting wang ( taiwan ) 6-4,) 6-4 is not a named entity
8 - nathalie tauziat ( france ) beat shi-ting wang ( taiwan ) 6-4,6-4 is not a named entity
8 - nathalie tauziat ( france ) beat shi-ting wang ( taiwan ) 6-4,tauziat ( is not a named entity
tennis - results at hamlet cup .,hamlet cup is an other entity
tennis - results at hamlet cup .,at hamlet is not a named entity
"commack , new york 1996-08-21",commack is a location entity
"commack , new york 1996-08-21",new york is a location entity
waldbaum hamlet cup tennis tournament on wednesday ( prefix,waldbaum hamlet cup is an other entity
waldbaum hamlet cup tennis tournament on wednesday ( prefix,( prefix is not a named entity
1 - michael chang ( u.s. ) beat sergi bruguera ( spain ) 6-3 6-2,michael chang is a person entity
1 - michael chang ( u.s. ) beat sergi bruguera ( spain ) 6-3 6-2,u.s. is a location entity
1 - michael chang ( u.s. ) beat sergi bruguera ( spain ) 6-3 6-2,sergi bruguera is a person entity
1 - michael chang ( u.s. ) beat sergi bruguera ( spain ) 6-3 6-2,spain is a location entity
1 - michael chang ( u.s. ) beat sergi bruguera ( spain ) 6-3 6-2,bruguera ( is not a named entity
1 - michael chang ( u.s. ) beat sergi bruguera ( spain ) 6-3 6-2,( is not a named entity
1 - michael chang ( u.s. ) beat sergi bruguera ( spain ) 6-3 6-2,6-3 6-2 is not a named entity
1 - michael chang ( u.s. ) beat sergi bruguera ( spain ) 6-3 6-2,1 is not a named entity
1 - michael chang ( u.s. ) beat sergi bruguera ( spain ) 6-3 6-2,bruguera is not a named entity
1 - michael chang ( u.s. ) beat sergi bruguera ( spain ) 6-3 6-2,chang ( is not a named entity
michael joyce ( u.s. ) beat 3 - richey reneberg ( u.s. ) 3-6 6-4,michael joyce is a person entity
michael joyce ( u.s. ) beat 3 - richey reneberg ( u.s. ) 3-6 6-4,u.s. is a location entity
michael joyce ( u.s. ) beat 3 - richey reneberg ( u.s. ) 3-6 6-4,richey reneberg is a person entity
michael joyce ( u.s. ) beat 3 - richey reneberg ( u.s. ) 3-6 6-4,beat 3 is not a named entity
michael joyce ( u.s. ) beat 3 - richey reneberg ( u.s. ) 3-6 6-4,3 is not a named entity
michael joyce ( u.s. ) beat 3 - richey reneberg ( u.s. ) 3-6 6-4,) beat is not a named entity
michael joyce ( u.s. ) beat 3 - richey reneberg ( u.s. ) 3-6 6-4,3 is not a named entity
martin damm ( czech republic ) beat 6 - younes el aynaoui,martin damm is a person entity
martin damm ( czech republic ) beat 6 - younes el aynaoui,czech republic is a location entity
martin damm ( czech republic ) beat 6 - younes el aynaoui,younes el aynaoui is a person entity
martin damm ( czech republic ) beat 6 - younes el aynaoui,aynaoui is not a named entity
martin damm ( czech republic ) beat 6 - younes el aynaoui,) beat is not a named entity
martin damm ( czech republic ) beat 6 - younes el aynaoui,damm ( is not a named entity
martin damm ( czech republic ) beat 6 - younes el aynaoui,- younes is not a named entity
( morocco ) 5-7 6-3 3-0 retired,morocco is a location entity
( morocco ) 5-7 6-3 3-0 retired,6-3 is not a named entity
karol kucera ( slovakia ) beat hicham arazi ( morocco ) 7-6 ( 7-4 ),karol kucera is a person entity
karol kucera ( slovakia ) beat hicham arazi ( morocco ) 7-6 ( 7-4 ),slovakia is a location entity
karol kucera ( slovakia ) beat hicham arazi ( morocco ) 7-6 ( 7-4 ),hicham arazi is a person entity
karol kucera ( slovakia ) beat hicham arazi ( morocco ) 7-6 ( 7-4 ),morocco is a location entity
karol kucera ( slovakia ) beat hicham arazi ( morocco ) 7-6 ( 7-4 ),kucera ( is not a named entity
karol kucera ( slovakia ) beat hicham arazi ( morocco ) 7-6 ( 7-4 ),7-4 is not a named entity
karol kucera ( slovakia ) beat hicham arazi ( morocco ) 7-6 ( 7-4 ),) is not a named entity
karol kucera ( slovakia ) beat hicham arazi ( morocco ) 7-6 ( 7-4 ),) is not a named entity
karol kucera ( slovakia ) beat hicham arazi ( morocco ) 7-6 ( 7-4 ),) 7-6 is not a named entity
soccer - dalglish sad over blackburn parting .,dalglish is a person entity
soccer - dalglish sad over blackburn parting .,blackburn is an organization entity
soccer - dalglish sad over blackburn parting .,. is not a named entity
soccer - dalglish sad over blackburn parting .,- is not a named entity
soccer - dalglish sad over blackburn parting .,soccer is not a named entity
london 1996-08-22,london is a location entity
london 1996-08-22,1996-08-22 is not a named entity
"kenny dalglish spoke on thursday of his sadness at leaving blackburn , the club he led to the english premier league title in 1994-95 .",kenny dalglish is a person entity
"kenny dalglish spoke on thursday of his sadness at leaving blackburn , the club he led to the english premier league title in 1994-95 .",blackburn is an organization entity
"kenny dalglish spoke on thursday of his sadness at leaving blackburn , the club he led to the english premier league title in 1994-95 .",english is an other entity
"kenny dalglish spoke on thursday of his sadness at leaving blackburn , the club he led to the english premier league title in 1994-95 .",of is not a named entity
"kenny dalglish spoke on thursday of his sadness at leaving blackburn , the club he led to the english premier league title in 1994-95 .",sadness is not a named entity
blackburn announced on wednesday they and dalglish had parted by mutual consent .,blackburn is an organization entity
blackburn announced on wednesday they and dalglish had parted by mutual consent .,dalglish is a person entity
blackburn announced on wednesday they and dalglish had parted by mutual consent .,wednesday is not a named entity
blackburn announced on wednesday they and dalglish had parted by mutual consent .,they is not a named entity
"but the ex-manager confessed on thursday to being "" sad "" at leaving after taking blackburn from the second division to the premier league title inside three and a half years .",blackburn is an organization entity
"but the ex-manager confessed on thursday to being "" sad "" at leaving after taking blackburn from the second division to the premier league title inside three and a half years .",inside is not a named entity
"in a telephone call to a local newspaper from his holiday home in spain , dalglish said : "" we came to the same opinion , albeit the club came to it a little bit earlier than me . """,spain is a location entity
"in a telephone call to a local newspaper from his holiday home in spain , dalglish said : "" we came to the same opinion , albeit the club came to it a little bit earlier than me . """,dalglish is a person entity
"in a telephone call to a local newspaper from his holiday home in spain , dalglish said : "" we came to the same opinion , albeit the club came to it a little bit earlier than me . """,same is not a named entity
"in a telephone call to a local newspaper from his holiday home in spain , dalglish said : "" we came to the same opinion , albeit the club came to it a little bit earlier than me . """,to is not a named entity
"in a telephone call to a local newspaper from his holiday home in spain , dalglish said : "" we came to the same opinion , albeit the club came to it a little bit earlier than me . """,a is not a named entity
"dalglish had been with blackburn for nearly five years , first as manager and then , for the past 15 months , as director of football .",dalglish is a person entity
"dalglish had been with blackburn for nearly five years , first as manager and then , for the past 15 months , as director of football .",blackburn is an organization entity
"dalglish had been with blackburn for nearly five years , first as manager and then , for the past 15 months , as director of football .",as is not a named entity
"dalglish had been with blackburn for nearly five years , first as manager and then , for the past 15 months , as director of football .",. is not a named entity
"dalglish had been with blackburn for nearly five years , first as manager and then , for the past 15 months , as director of football .",for is not a named entity
cricket - english county championship scores .,english county championship is an other entity
cricket - english county championship scores .,championship scores . is not a named entity
london 1996-08-22,london is a location entity
london 1996-08-22,1996-08-22 is not a named entity
english county championship cricket matches on thursday :,english is an other entity
english county championship cricket matches on thursday :,county championship is an other entity
english county championship cricket matches on thursday :,championship is not a named entity
english county championship cricket matches on thursday :,on thursday is not a named entity
english county championship cricket matches on thursday :,championship is not a named entity
"at weston-super-mare : durham 326 ( d. cox 95 not out ,",weston-super-mare is a location entity
"at weston-super-mare : durham 326 ( d. cox 95 not out ,",durham is an organization entity
"at weston-super-mare : durham 326 ( d. cox 95 not out ,",d. cox is a person entity
"at weston-super-mare : durham 326 ( d. cox 95 not out ,",out is not a named entity
"at weston-super-mare : durham 326 ( d. cox 95 not out ,",out is not a named entity
"at weston-super-mare : durham 326 ( d. cox 95 not out ,",: durham is not a named entity
"at weston-super-mare : durham 326 ( d. cox 95 not out ,",95 is not a named entity
"at weston-super-mare : durham 326 ( d. cox 95 not out ,",not is not a named entity
s. campbell 69 ; g. rose 7-73 ) .,s. campbell is a person entity
s. campbell 69 ; g. rose 7-73 ) .,g. rose is a person entity
s. campbell 69 ; g. rose 7-73 ) .,campbell 69 is not a named entity
s. campbell 69 ; g. rose 7-73 ) .,) . is not a named entity
somerset 236-4 ( m. lathwell 85 ) .,somerset is an organization entity
