Source sentence,Answer sentence
"Pastinya , beberapa nama seperti Asus , Acer dan Samsung memang telah memamerkan tablet Windows 8 buatannya .",Asus adalah entitas organisasi .
"Pastinya , beberapa nama seperti Asus , Acer dan Samsung memang telah memamerkan tablet Windows 8 buatannya .",Acer adalah entitas organisasi .
"Pastinya , beberapa nama seperti Asus , Acer dan Samsung memang telah memamerkan tablet Windows 8 buatannya .",Samsung adalah entitas organisasi .
"Untuk aktingnya dalam film The Revenant , DiCaprio berhasil mengalahkan Eddie Redmayne ( The Danish Girl ) Bryan Cranston ( Trumbo ) , Matt Damon ( The Martian ) dan Michael Fassbender ( Steve Jobs ) .",DiCaprio adalah entitas tokoh .
"Untuk aktingnya dalam film The Revenant , DiCaprio berhasil mengalahkan Eddie Redmayne ( The Danish Girl ) Bryan Cranston ( Trumbo ) , Matt Damon ( The Martian ) dan Michael Fassbender ( Steve Jobs ) .",Bryan Cranston adalah entitas tokoh .
"Untuk aktingnya dalam film The Revenant , DiCaprio berhasil mengalahkan Eddie Redmayne ( The Danish Girl ) Bryan Cranston ( Trumbo ) , Matt Damon ( The Martian ) dan Michael Fassbender ( Steve Jobs ) .",Matt Damon adalah entitas tokoh .
"Untuk aktingnya dalam film The Revenant , DiCaprio berhasil mengalahkan Eddie Redmayne ( The Danish Girl ) Bryan Cranston ( Trumbo ) , Matt Damon ( The Martian ) dan Michael Fassbender ( Steve Jobs ) .",Michael Fassbender adalah entitas tokoh .
"Untuk aktingnya dalam film The Revenant , DiCaprio berhasil mengalahkan Eddie Redmayne ( The Danish Girl ) Bryan Cranston ( Trumbo ) , Matt Damon ( The Martian ) dan Michael Fassbender ( Steve Jobs ) .",Steve Jobs adalah entitas tokoh .
"Selama sepekan terakhir , Rio sudah berada di Valencia , Spanyol , untuk mematangkan persiapan bersama timnya , Campos Racing .",Rio adalah entitas tokoh .
"Selama sepekan terakhir , Rio sudah berada di Valencia , Spanyol , untuk mematangkan persiapan bersama timnya , Campos Racing .",Valencia adalah entitas lokasi .
"Selama sepekan terakhir , Rio sudah berada di Valencia , Spanyol , untuk mematangkan persiapan bersama timnya , Campos Racing .",Spanyol adalah entitas lokasi .
"Selama sepekan terakhir , Rio sudah berada di Valencia , Spanyol , untuk mematangkan persiapan bersama timnya , Campos Racing .",Campos Racing adalah entitas organisasi .
"Agenda utamanya ialah mendiskusikan kerja sama antara Indonesia dan perusahaan jejaring sosial tersebut di sektor konektivitas internet .",Indonesia adalah entitas lokasi .
"Dengan perhitungan tarif berbasis menit , Telkom akan mengenakan tarif Rp 250 untuk percakapan lokal yang tidak melampaui dua menit .",Telkom adalah entitas organisasi .
"Kita ikuti terus , iya kita ikuti terus , " kata Jokowi sebelum meninggalkan Halmahera Utara , Rabu ( 6/4/2016 ) .",Jokowi adalah entitas tokoh .
"Kita ikuti terus , iya kita ikuti terus , " kata Jokowi sebelum meninggalkan Halmahera Utara , Rabu ( 6/4/2016 ) .",Halmahera Utara adalah entitas lokasi .
"Kampanye terbuka yang direncanakan mulai pukul 10.00 WIB akan dihadiri puluhan ribu pendukung Mega - Hasyim .",Mega adalah entitas tokoh .
"Kampanye terbuka yang direncanakan mulai pukul 10.00 WIB akan dihadiri puluhan ribu pendukung Mega - Hasyim .",Hasyim adalah entitas tokoh .
"Cuma sayangnya BUMN yang dari luar kelihatan kokoh perkasa ini sebenarnya keropos di dalam .",BUMN adalah entitas organisasi .
"Karena pelepasan pemudik tahun ini berada dalam suasana HUT Kemerdekaan RI , serta usia Indofood yang sudah mencapai 40 tahun .",RI adalah entitas lokasi .
"Karena pelepasan pemudik tahun ini berada dalam suasana HUT Kemerdekaan RI , serta usia Indofood yang sudah mencapai 40 tahun .",Indofood adalah entitas organisasi .
"Tak heran bila Disney rela merogoh koceknya US$ 5 juta dollar hanya untuk menulis ' Signs ' .",Disney adalah entitas organisasi .
"Tentunya ini bisa menjadi solusi terbaik agar mereka ( Uber dan GrabCar , -red ) diberi waktu untuk memperbaiki , " ujar Sekjen PPAD Juni Prayitno dalam diskusi di Warung Daun , Cikini , Jakarta , Sabtu ( 26/3/2016 ) .",Uber adalah entitas organisasi .
"Tentunya ini bisa menjadi solusi terbaik agar mereka ( Uber dan GrabCar , -red ) diberi waktu untuk memperbaiki , " ujar Sekjen PPAD Juni Prayitno dalam diskusi di Warung Daun , Cikini , Jakarta , Sabtu ( 26/3/2016 ) .",GrabCar adalah entitas organisasi .
"Tentunya ini bisa menjadi solusi terbaik agar mereka ( Uber dan GrabCar , -red ) diberi waktu untuk memperbaiki , " ujar Sekjen PPAD Juni Prayitno dalam diskusi di Warung Daun , Cikini , Jakarta , Sabtu ( 26/3/2016 ) .",PPAD adalah entitas organisasi .
"Tentunya ini bisa menjadi solusi terbaik agar mereka ( Uber dan GrabCar , -red ) diberi waktu untuk memperbaiki , " ujar Sekjen PPAD Juni Prayitno dalam diskusi di Warung Daun , Cikini , Jakarta , Sabtu ( 26/3/2016 ) .",Juni Prayitno adalah entitas tokoh .
"Tentunya ini bisa menjadi solusi terbaik agar mereka ( Uber dan GrabCar , -red ) diberi waktu untuk memperbaiki , " ujar Sekjen PPAD Juni Prayitno dalam diskusi di Warung Daun , Cikini , Jakarta , Sabtu ( 26/3/2016 ) .",Warung Daun adalah entitas lokasi .
"Tentunya ini bisa menjadi solusi terbaik agar mereka ( Uber dan GrabCar , -red ) diberi waktu untuk memperbaiki , " ujar Sekjen PPAD Juni Prayitno dalam diskusi di Warung Daun , Cikini , Jakarta , Sabtu ( 26/3/2016 ) .",Cikini adalah entitas lokasi .
"Tentunya ini bisa menjadi solusi terbaik agar mereka ( Uber dan GrabCar , -red ) diberi waktu untuk memperbaiki , " ujar Sekjen PPAD Juni Prayitno dalam diskusi di Warung Daun , Cikini , Jakarta , Sabtu ( 26/3/2016 ) .",Jakarta adalah entitas lokasi .
"Presiden Distribusi Disney Dave Hollis berharap ' Iron Man 3 ' bisa melampaui pendapatan domestik ' The Avengers ' yang mencapai $ 207.4 juta .",Disney adalah entitas organisasi .
"Presiden Distribusi Disney Dave Hollis berharap ' Iron Man 3 ' bisa melampaui pendapatan domestik ' The Avengers ' yang mencapai $ 207.4 juta .",Dave Hollis adalah entitas tokoh .
"Seperti diketahui , Selasa 1 Maret lalu , Hatta yang merupakan Ketua Umum PAN dan Menko Perekonomian datang ke kediaman Ketua Umum PDIP Megawati Soekarnoputri .",Hatta adalah entitas tokoh .
"Seperti diketahui , Selasa 1 Maret lalu , Hatta yang merupakan Ketua Umum PAN dan Menko Perekonomian datang ke kediaman Ketua Umum PDIP Megawati Soekarnoputri .",PAN adalah entitas organisasi .
"Seperti diketahui , Selasa 1 Maret lalu , Hatta yang merupakan Ketua Umum PAN dan Menko Perekonomian datang ke kediaman Ketua Umum PDIP Megawati Soekarnoputri .",PDIP adalah entitas organisasi .
"Seperti diketahui , Selasa 1 Maret lalu , Hatta yang merupakan Ketua Umum PAN dan Menko Perekonomian datang ke kediaman Ketua Umum PDIP Megawati Soekarnoputri .",Megawati Soekarnoputri adalah entitas tokoh .
"Menteri Koordinasi Politik , Hukum dan Keamanan Luhut Binsar Pandjaitan mengatakan pemerintah akan mempelajari dengan cermat industri taksi reguler dan online .",Luhut Binsar Pandjaitan adalah entitas tokoh .
"Risma akan memberikan penjelasan atas pencabutan 5 Peraturan Daerah ( Perda ) Kota Surabaya , Selasa ( 23/2/2016 ) .",Risma adalah entitas tokoh .
"Risma akan memberikan penjelasan atas pencabutan 5 Peraturan Daerah ( Perda ) Kota Surabaya , Selasa ( 23/2/2016 ) .",Surabaya adalah entitas lokasi .
"Ketika umur 11 Britney kembali mengajukan diri bergabung dengan Disney Channel dan diterima .",Britney adalah entitas tokoh .
"Ketika umur 11 Britney kembali mengajukan diri bergabung dengan Disney Channel dan diterima .",Disney Channel adalah entitas organisasi .
"Basuki Tjahaja Purnama ( Ahok ) dipastikan akan maju dalam Pemilihan Gubernur dan Wakil Gubernur DKI Jakarta dari jalur independen .",Basuki Tjahaja Purnama adalah entitas tokoh .
"Basuki Tjahaja Purnama ( Ahok ) dipastikan akan maju dalam Pemilihan Gubernur dan Wakil Gubernur DKI Jakarta dari jalur independen .",Ahok adalah entitas tokoh .
"Basuki Tjahaja Purnama ( Ahok ) dipastikan akan maju dalam Pemilihan Gubernur dan Wakil Gubernur DKI Jakarta dari jalur independen .",DKI Jakarta adalah entitas lokasi .
"Telkom ( maksudnya PT Telekomunikasi Indonesia Tbk ) milik Indonesia , sementara Temasek Holdings Pte . Ltd. milik Singapura ."Hanya",Telkom adalah entitas organisasi .
"Telkom ( maksudnya PT Telekomunikasi Indonesia Tbk ) milik Indonesia , sementara Temasek Holdings Pte . Ltd. milik Singapura ."Hanya",PT Telekomunikasi Indonesia Tbk adalah entitas organisasi .
"Telkom ( maksudnya PT Telekomunikasi Indonesia Tbk ) milik Indonesia , sementara Temasek Holdings Pte . Ltd. milik Singapura ."Hanya",Indonesia adalah entitas lokasi .
"Telkom ( maksudnya PT Telekomunikasi Indonesia Tbk ) milik Indonesia , sementara Temasek Holdings Pte . Ltd. milik Singapura ."Hanya",Temasek Holdings Pte . Ltd. adalah entitas organisasi .
"Telkom ( maksudnya PT Telekomunikasi Indonesia Tbk ) milik Indonesia , sementara Temasek Holdings Pte . Ltd. milik Singapura ."Hanya",Singapura adalah entitas lokasi .
"Imam mengatakan , reshuffle kabinet adalah hak prerogatif Presiden Joko Widodo .",Imam adalah entitas tokoh .
"Imam mengatakan , reshuffle kabinet adalah hak prerogatif Presiden Joko Widodo .",Joko Widodo adalah entitas tokoh .
"Pembahasan yang dibahas cukup lama yaitu soal pihak yang membahas RUU Tax Amnesty di DPR .",DPR adalah entitas organisasi .
"Zidane juga belum pernah memenangi partai Liga Champions di tanah Jerman semasa bermain dulu ( 3 seri , 3 kalah ) .",Zidane adalah entitas tokoh .
"Zidane juga belum pernah memenangi partai Liga Champions di tanah Jerman semasa bermain dulu ( 3 seri , 3 kalah ) .",Jerman adalah entitas lokasi .
"" Menhub pengin bagaimana meningkatkan keselamatan penerbangan karena mengevaluasi kondisi Soekarno - Hatta .",Soekarno - Hatta adalah entitas lokasi .
"Di saat musim kampanye Pilpres 2009 , produk makanan yang bernaung di bawah PT Indofood Sukses Makmur TBK ini , mengeluarkan iklan kontroversial di televisi dengan icon " SBY Presiden ku , ... " .",PT Indofood Sukses Makmur TBK adalah entitas organisasi .
"Di saat musim kampanye Pilpres 2009 , produk makanan yang bernaung di bawah PT Indofood Sukses Makmur TBK ini , mengeluarkan iklan kontroversial di televisi dengan icon " SBY Presiden ku , ... " .",SBY adalah entitas tokoh .
"Mega berkeliling Pulau Jawa pada 18 - 23 November ke tempat - tempat yang dikenal sebagai basis PDIP .",Mega adalah entitas tokoh .
"Mega berkeliling Pulau Jawa pada 18 - 23 November ke tempat - tempat yang dikenal sebagai basis PDIP .",Pulau Jawa adalah entitas lokasi .
"Mega berkeliling Pulau Jawa pada 18 - 23 November ke tempat - tempat yang dikenal sebagai basis PDIP .",PDIP adalah entitas organisasi .
"" Ini konspirasi PDIP , karena aneh kan sesama koalisi kok nyerang .",PDIP adalah entitas organisasi .
"Namun , berdasarkan rilis resmi Indofood CBP Sukses Makmur , selaku produsen Indomie menegaskan , produk mie instan yang diekspor ke Taiwan sudah memenuhi peraturan dari Departemen Kesehatan Biro Keamanan Makanan Taiwan .",Indofood CBP Sukses Makmur adalah entitas organisasi .
"Namun , berdasarkan rilis resmi Indofood CBP Sukses Makmur , selaku produsen Indomie menegaskan , produk mie instan yang diekspor ke Taiwan sudah memenuhi peraturan dari Departemen Kesehatan Biro Keamanan Makanan Taiwan .",Taiwan adalah entitas lokasi .
"Namun , berdasarkan rilis resmi Indofood CBP Sukses Makmur , selaku produsen Indomie menegaskan , produk mie instan yang diekspor ke Taiwan sudah memenuhi peraturan dari Departemen Kesehatan Biro Keamanan Makanan Taiwan .",Departemen Kesehatan Biro Keamanan Makanan adalah entitas organisasi .
"Namun , berdasarkan rilis resmi Indofood CBP Sukses Makmur , selaku produsen Indomie menegaskan , produk mie instan yang diekspor ke Taiwan sudah memenuhi peraturan dari Departemen Kesehatan Biro Keamanan Makanan Taiwan .",Taiwan adalah entitas lokasi .
"Kalau bilang calon independen , saya enggak minta juga , " kata Ahok di RSUD Budhi Asih , Cawang , Jakarta Timur , Jumat ( 11/3/2016 ) .",Ahok adalah entitas tokoh .
"Kalau bilang calon independen , saya enggak minta juga , " kata Ahok di RSUD Budhi Asih , Cawang , Jakarta Timur , Jumat ( 11/3/2016 ) .",RSUD Budhi Asih adalah entitas lokasi .
"Kalau bilang calon independen , saya enggak minta juga , " kata Ahok di RSUD Budhi Asih , Cawang , Jakarta Timur , Jumat ( 11/3/2016 ) .",Cawang adalah entitas lokasi .
"Kalau bilang calon independen , saya enggak minta juga , " kata Ahok di RSUD Budhi Asih , Cawang , Jakarta Timur , Jumat ( 11/3/2016 ) .",Jakarta Timur adalah entitas lokasi .
"" Jadi begini , sebenarnya tak ada usaha untuk mengurangi , tapi merapikan dan meratakan ( pergerakan pesawat ) menjadi 60 per jam , tadinya , " jelas Direktur Operasi AirNav Indonesia Wisnu Darjono kala dikonfirmasi < strong > detikcom < /strong > , Minggu ( 3/4/2016 ) .",AirNav Indonesia adalah entitas organisasi .
"" Jadi begini , sebenarnya tak ada usaha untuk mengurangi , tapi merapikan dan meratakan ( pergerakan pesawat ) menjadi 60 per jam , tadinya , " jelas Direktur Operasi AirNav Indonesia Wisnu Darjono kala dikonfirmasi < strong > detikcom < /strong > , Minggu ( 3/4/2016 ) .",Wisnu Darjono adalah entitas tokoh .
"" Jadi begini , sebenarnya tak ada usaha untuk mengurangi , tapi merapikan dan meratakan ( pergerakan pesawat ) menjadi 60 per jam , tadinya , " jelas Direktur Operasi AirNav Indonesia Wisnu Darjono kala dikonfirmasi < strong > detikcom < /strong > , Minggu ( 3/4/2016 ) .",detikcom adalah entitas organisasi .
"Dijelaskan , alasan utama Telkom ingin menghapuskan pencatatan atau delisting saham Telkom adalah hadirnya aturan Sarbanes - Oxley Act of 2002 yang dirasakan cukup berat .",Telkom adalah entitas organisasi .
"Dijelaskan , alasan utama Telkom ingin menghapuskan pencatatan atau delisting saham Telkom adalah hadirnya aturan Sarbanes - Oxley Act of 2002 yang dirasakan cukup berat .",Telkom adalah entitas organisasi .
"Manokwari Kehadiran Presiden Joko Widodo dinanti warga di Papua hari ini .",Manokwari adalah entitas lokasi .
"Manokwari Kehadiran Presiden Joko Widodo dinanti warga di Papua hari ini .",Joko Widodo adalah entitas tokoh .
"Manokwari Kehadiran Presiden Joko Widodo dinanti warga di Papua hari ini .",Papua adalah entitas lokasi .
"Rencananya rangkaian acara itu akan digelar hari ini , Minggu ( 13/3 ) bersama Gubernur DKI Jakarta , Basuki Tjahaja Purnama atau Ahok .",DKI Jakarta adalah entitas lokasi .
"Rencananya rangkaian acara itu akan digelar hari ini , Minggu ( 13/3 ) bersama Gubernur DKI Jakarta , Basuki Tjahaja Purnama atau Ahok .",Basuki Tjahaja Purnama adalah entitas tokoh .
"Rencananya rangkaian acara itu akan digelar hari ini , Minggu ( 13/3 ) bersama Gubernur DKI Jakarta , Basuki Tjahaja Purnama atau Ahok .",Ahok adalah entitas tokoh .
"Di Kabupaten Manokwari , sepanjang 2016 ada 6.619 ribu keluarga penerima program keluarga harapan , 52 penerima bantuan disabilitas , 50 penerima bantuan lanjut usia .",Kabupaten Manokwari adalah entitas lokasi .
"Menyusul PAN , Partai Golkar juga sudah menyatakan memberikan dukungannya kepada pemerintahan .",PAN adalah entitas organisasi .
"Menyusul PAN , Partai Golkar juga sudah menyatakan memberikan dukungannya kepada pemerintahan .",Partai Golkar adalah entitas organisasi .
"Menjadi unggulan di babak delapan besar melawan Wolfsburg , Madrid memulai laga dengan apik saat melawat ke Volkswagen Arena , Kamis ( 7/4/2016 ) dinihari WIB tadi .",Wolfsburg adalah entitas lokasi .
"Menjadi unggulan di babak delapan besar melawan Wolfsburg , Madrid memulai laga dengan apik saat melawat ke Volkswagen Arena , Kamis ( 7/4/2016 ) dinihari WIB tadi .",Madrid adalah entitas lokasi .
"Menjadi unggulan di babak delapan besar melawan Wolfsburg , Madrid memulai laga dengan apik saat melawat ke Volkswagen Arena , Kamis ( 7/4/2016 ) dinihari WIB tadi .",Volkswagen Arena adalah entitas lokasi .
"Sebab , pelatih Leicester , Claudio Ranieri , juga berasal dari negara yang sama dengannya .",Leicester adalah entitas lokasi .
"Sebab , pelatih Leicester , Claudio Ranieri , juga berasal dari negara yang sama dengannya .",Claudio Ranieri adalah entitas tokoh .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",Dinas Pendidikan adalah entitas organisasi .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",Lembaga Sandi Negara adalah entitas organisasi .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",Kompolnas adalah entitas organisasi .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",Indonesia Police Watch adalah entitas organisasi .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",IPW adalah entitas organisasi .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",Ombudsman adalah entitas organisasi .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",Universitas Gunadarma adalah entitas organisasi .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",Dinas Kependudukan dan Pencacatan Sipil adalah entitas organisasi .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",Disdukcapil adalah entitas organisasi .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",BAN PT adalah entitas organisasi .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",KemenPAN - RB adalah entitas organisasi .
"Pengawas eksternal melibatkan 12 lembaga di antaranya Dinas Pendidikan , Lembaga Sandi Negara , Kompolnas , Indonesia Police Watch ( IPW ) , Ombudsman , Universitas Gunadarma , Dinas Kependudukan dan Pencacatan Sipil ( Disdukcapil ) , BAN PT , KemenPAN - RB serta Himpunan Psikologi .",Himpunan Psikologi adalah entitas organisasi .
"Presiden , kata Akom , tentu memiliki pertimbangan sendiri saat akan merombak susunan kabinet .",Akom adalah entitas tokoh .
"Jonan mengatakan apabila dirasa penting , yang memiliki kewenangan untuk melakukan perubahan atau revisi adalah DPR .",Jonan adalah entitas tokoh .
"Jonan mengatakan apabila dirasa penting , yang memiliki kewenangan untuk melakukan perubahan atau revisi adalah DPR .",DPR adalah entitas organisasi .
"Sebanyak empat produk Samsung dinilai Apple melanggar hak patennya di Amerika Serikat yaitu Galaxy S 4 G , Infuse 4 G , Droid Charge , dan Galaxy Tab 10.1 .",Samsung adalah entitas organisasi .
"Sebanyak empat produk Samsung dinilai Apple melanggar hak patennya di Amerika Serikat yaitu Galaxy S 4 G , Infuse 4 G , Droid Charge , dan Galaxy Tab 10.1 .",Apple adalah entitas organisasi .
"Sebanyak empat produk Samsung dinilai Apple melanggar hak patennya di Amerika Serikat yaitu Galaxy S 4 G , Infuse 4 G , Droid Charge , dan Galaxy Tab 10.1 .",Amerika Serikat adalah entitas lokasi .
"Sementara itu saat ditemui terpisah , Dirjen Perhubungan Udara Suprasetyo mengatakan kemungkinan Dwi ditolak lantaran tidak ada pendamping .",Perhubungan Udara adalah entitas organisasi .
"Sementara itu saat ditemui terpisah , Dirjen Perhubungan Udara Suprasetyo mengatakan kemungkinan Dwi ditolak lantaran tidak ada pendamping .",Suprasetyo adalah entitas tokoh .
"Sementara itu saat ditemui terpisah , Dirjen Perhubungan Udara Suprasetyo mengatakan kemungkinan Dwi ditolak lantaran tidak ada pendamping .",Dwi adalah entitas tokoh .
"Tapi Pellegrini mengingatkan agar anak asuhnya tak terganggu dengan kata - kata ' cetak sejarah ' itu .",Pellegrini adalah entitas tokoh .
"Penelitian yang dilakukan oleh Taruna Ikrar , ilmuwan Indonesia yang bekerja di University of California di Irvine , Amerika Serikat , membuka gerbang untuk mengatasi masalah yang dihadapi oleh orang dengan kecemasan akut .",Taruna Ikrar adalah entitas tokoh .
"Penelitian yang dilakukan oleh Taruna Ikrar , ilmuwan Indonesia yang bekerja di University of California di Irvine , Amerika Serikat , membuka gerbang untuk mengatasi masalah yang dihadapi oleh orang dengan kecemasan akut .",Indonesia adalah entitas lokasi .
"Penelitian yang dilakukan oleh Taruna Ikrar , ilmuwan Indonesia yang bekerja di University of California di Irvine , Amerika Serikat , membuka gerbang untuk mengatasi masalah yang dihadapi oleh orang dengan kecemasan akut .",University of California adalah entitas organisasi .
"Penelitian yang dilakukan oleh Taruna Ikrar , ilmuwan Indonesia yang bekerja di University of California di Irvine , Amerika Serikat , membuka gerbang untuk mengatasi masalah yang dihadapi oleh orang dengan kecemasan akut .",Irvine adalah entitas lokasi .
"Penelitian yang dilakukan oleh Taruna Ikrar , ilmuwan Indonesia yang bekerja di University of California di Irvine , Amerika Serikat , membuka gerbang untuk mengatasi masalah yang dihadapi oleh orang dengan kecemasan akut .",Amerika Serikat adalah entitas lokasi .
"Philip juga memegang posisi penting di anak perusahaan Indofood , yakni PT Boga Sari Flour Mill sebagai Chief Commercial Officer .",Philip adalah entitas tokoh .
"Philip juga memegang posisi penting di anak perusahaan Indofood , yakni PT Boga Sari Flour Mill sebagai Chief Commercial Officer .",Indofood adalah entitas organisasi .
"Philip juga memegang posisi penting di anak perusahaan Indofood , yakni PT Boga Sari Flour Mill sebagai Chief Commercial Officer .",PT Boga Sari Flour Mill adalah entitas organisasi .
"Jumat , 24 Oktober 2008 kemarin saya menelepon untuk konfirmasi dengan Samsung Service Centre ( SSC ) yang berada di Millenium Plaza .",Samsung Service Centre adalah entitas organisasi .
"Jumat , 24 Oktober 2008 kemarin saya menelepon untuk konfirmasi dengan Samsung Service Centre ( SSC ) yang berada di Millenium Plaza .",SSC adalah entitas organisasi .
"Jumat , 24 Oktober 2008 kemarin saya menelepon untuk konfirmasi dengan Samsung Service Centre ( SSC ) yang berada di Millenium Plaza .",Millenium Plaza adalah entitas lokasi .
"Sekarang , kami harus menunjukkan kemampuan kami pada laga melawan Mainz di Bundesliga dan Madrid di leg kedua , " kata Naldo .",Mainz adalah entitas lokasi .
"Sekarang , kami harus menunjukkan kemampuan kami pada laga melawan Mainz di Bundesliga dan Madrid di leg kedua , " kata Naldo .",Madrid adalah entitas lokasi .
"Sekarang , kami harus menunjukkan kemampuan kami pada laga melawan Mainz di Bundesliga dan Madrid di leg kedua , " kata Naldo .",Naldo adalah entitas tokoh .
"Berdasarkan dokumen yang diterima detikFinance , Indofood CBP resmi berdiri pada 2 September 2009 di kantor Notaris Herdimansyah Chaidirsyah , Jakarta .",detikFinance adalah entitas organisasi .
"Berdasarkan dokumen yang diterima detikFinance , Indofood CBP resmi berdiri pada 2 September 2009 di kantor Notaris Herdimansyah Chaidirsyah , Jakarta .",Indofood CBP adalah entitas organisasi .
"Berdasarkan dokumen yang diterima detikFinance , Indofood CBP resmi berdiri pada 2 September 2009 di kantor Notaris Herdimansyah Chaidirsyah , Jakarta .",Herdimansyah Chaidirsyah adalah entitas tokoh .
"Berdasarkan dokumen yang diterima detikFinance , Indofood CBP resmi berdiri pada 2 September 2009 di kantor Notaris Herdimansyah Chaidirsyah , Jakarta .",Jakarta adalah entitas lokasi .
"Kompolnas berkedudukan di bawah dan bertanggung jawab langsung kepada presiden .",Kompolnas adalah entitas organisasi .
"" Jika dia ( memilih ) pensiun , saya akan meguncinya di dalam sel sampai dia berubah pikiran , " lanjut Raiola pada Radio Monte - Carlo , seperti dikutip dari ESPNFC .",lanjut Raiola adalah entitas tokoh .
"" Jika dia ( memilih ) pensiun , saya akan meguncinya di dalam sel sampai dia berubah pikiran , " lanjut Raiola pada Radio Monte - Carlo , seperti dikutip dari ESPNFC .",Radio Monte - Carlo adalah entitas organisasi .
"" Jika dia ( memilih ) pensiun , saya akan meguncinya di dalam sel sampai dia berubah pikiran , " lanjut Raiola pada Radio Monte - Carlo , seperti dikutip dari ESPNFC .",ESPNFC adalah entitas organisasi .
"Wakil Bundesliga itu tidak terkalahkan di semua kompetisi sejak dibekap Koeln 1 - 2 dalam lanjutan Bundesliga pada Desember 2015 .",Koeln adalah entitas lokasi .
"Hingga September , Telkomsel berhasil meraih pelanggan sebanyak 32,47 juta pelanggan , terdiri dari 1,63 juta pelanggan pascabayar dan 30,84 juta pelanggan prabayar .",Telkomsel adalah entitas organisasi .
"Itu yang perlu dicatat , " ujar Rachma usai melepas kepulangan Mega . Rachma menolak bila pertemuan malam ini dikatakan sebagai bentuk dukungannya terhadap Mega .",Rachma adalah entitas tokoh .
"Itu yang perlu dicatat , " ujar Rachma usai melepas kepulangan Mega . Rachma menolak bila pertemuan malam ini dikatakan sebagai bentuk dukungannya terhadap Mega .",Mega adalah entitas tokoh .
"Itu yang perlu dicatat , " ujar Rachma usai melepas kepulangan Mega . Rachma menolak bila pertemuan malam ini dikatakan sebagai bentuk dukungannya terhadap Mega .",Rachma adalah entitas tokoh .
